"Seq.Names","Species.NCBI","Order.AW","Family.AW","Species.AW1","Species.AW2","Order.IUCN","Family.IUCN","Species.IUCN","Species.Vertlife","Lon","Lat","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","RangeSize","IUCN.Categories","Clade","dN","dS","W","MolRateAll","MolRate12nd","MolRate3rd","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Habitat","Island","SVL","BodyMass","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Buergeria_buergeri_AB127977.1","Buergeria_buergeri","Anura","Rhacophoridae","Buergeria_buergeri","Buergeria_buergeri","Anura","Rhacophoridae","Buergeria_buergeri","Buergeria_buergeri",136.31918896,35.69881849,13.2113403320313,77.7009423828125,24.4002975463867,2.72212429046631,2640.42309570312,250834.691962754,2,283,0.0271413333333333,0.783328666666667,0.0346487170561867,0.00184788,0.00095331,0.00429185,118.39744269,12.7358644169111,99.91491605,12.0942661748266,0.000274885105629004,0.000281205164891896,0.000182595131785588,0.000318757296274807,0.000196809363801932,0.0003067364120055,0.00793348582526873,0.0081158896716404,0.00526989589512043,0.0091996853955056,0.00568013423073599,0.00885274948299221,"Terrestial&Freshwater",0.004995617,75.9999999782388,19.8,0.0204842327251561,0.0204842327251561,0.0427050450131165,0.0238901818837773,0.052123424,0.0396314489152002,23,23
"Mantella_baroni_MH141597.1","Mantella_baroni","Anura","Mantellidae","Mantella_baroni","Mantella_baroni","Anura","Mantellidae","Mantella_baroni","Mantella_baroni",47.85679774,-20.32354455,19.3286926269531,24.3579809570312,22.1842910766602,15.726123046875,4480.87744140625,32997.2787576413,2,283,0.00593033333333333,0.266685333333333,0.0222371933964623,0.00170927,0.00086946,0.00405863,118.39744269,12.7358644169111,24.29018727,3.3353661031304,0.000248416291438341,0.000251612830641239,0.000176871799678962,0.000327434126542551,0.000182781321468839,0.000305326560399852,0.0111712070408068,0.0113149544618912,0.00795387243909572,0.0147246156790021,0.00821962188348455,0.0137304449782061,"Terrestial&Freshwater",0,30.0000000101353,2.4,0.113140568901266,0.113140568901266,0.0666102892909672,0.0630109283650216,0.056584737,0.0551682544221461,30,30
"Mantella_madagascariensis_AB212225.1","Mantella_madagascariensis","Anura","Mantellidae","Mantella_madagascariensis","Mantella_madagascariensis","Anura","Mantellidae","Mantella_madagascariensis","Mantella_madagascariensis",47.70764421,-20.26218794,17.4550537109375,24.320166015625,20.3109909057617,13.8408813476562,4528.548828125,5208.68282631597,4,283,0.00546133333333333,0.0537466666666667,0.101612503100968,0.00174827,0.00077105,0.00429387,118.39744269,12.7358644169111,24.29018727,3.3353661031304,0.000228770306274284,0.000231714047396215,0.000162883905679283,0.000301539021374468,0.000168326073348629,0.000281179830565521,0.00225139918113193,0.00228036944593296,0.00160299078074509,0.00296753856240351,0.00165654883219806,0.00276717748293363,"Terrestial&Freshwater",0,30.9999999849605,2.090408218,0.0649221865543282,0.0649221865543282,0.0627013769852056,0.0710955888006469,0.055862765,0.0538968453066883,30,30
"Quasipaa_boulengeri_KC686711.1","Quasipaa_boulengeri","Anura","Dicroglossidae","Quasipaa_boulengeri","Quasipaa_boulengeri","Anura","Dicroglossidae","Quasipaa_boulengeri","Quasipaa_boulengeri",108.42217475,28.4991076,16.0448669433594,71.1767431640625,25.3496688842773,5.68728523254395,3198.06079101562,990743.932108789,5,287,0.005093,0.176932333333333,0.0287850157404808,0.00239842,0.00074673,0.00550967,122.86980932,13.9665844566285,34.91733369,3.89162015876486,0.000147760798303457,0.000144752682322669,0.000114045767442027,0.000223435717460731,0.000120235780019734,0.000187369004817801,0.00513325403868578,0.00502875119568203,0.00396198384847998,0.00776222321624477,0.00417702672472902,0.00650925490217125,"Terrestial&Freshwater",0,134.000000006578,261,0.0794702453566996,0.0794702453566996,0.062452010932487,0.0363830859046832,0.053913372,0.0397504065297852,28,28
"Quasipaa_spinosa_NC_013270.1","Quasipaa_spinosa","Anura","Dicroglossidae","Quasipaa_spinosa","Quasipaa_spinosa","Anura","Dicroglossidae","Quasipaa_spinosa","Quasipaa_spinosa",111.60358631,25.57496998,18.6898635864258,64.5080712890625,26.8501312255859,9.20769653320312,3591.95336914062,1161530.4892972,4,287,0.001321,0.0404773333333333,0.0326355491139074,0.00231336,0.00070992,0.00490332,122.86980932,13.9665844566285,10.94293244,2.04356311146016,0.000125385992674483,0.000118795533921216,8.13657772338063e-05,0.00021694204018141,9.00859276478588e-05,0.000194197307585028,0.00384200652597723,0.00364006542395184,0.00249316403256512,0.00664741504499344,0.00276036193947383,0.00595048383917869,"Terrestial&Freshwater",0.00013579,101.000000016033,161,0.0522194550824667,0.0522194550824667,0.0595538968430239,0.0390687942961493,0.053907747,0.0397844306988073,27,27
"Quasipaa_exilispinosa_MT561179.1","Quasipaa_exilispinosa","Anura","Dicroglossidae","Quasipaa_exilispinosa","Quasipaa_exilispinosa","Anura","Dicroglossidae","Quasipaa_exilispinosa","Quasipaa_exilispinosa",115.51652308,25.75382223,19.0990081787109,67.7804345703125,27.7978424072266,9.28597106933594,3497.23315429688,323280.94094203,2,287,0.00176566666666667,0.034343,0.051412709043085,0.00223328,0.00080247,0.00459396,122.86980932,13.9665844566285,10.94293244,2.04356311146016,0.000167592632651207,0.000158783735347132,0.000108754610650384,0.000289967697915955,0.000120410082955011,0.00025956677725912,0.00325975105709293,0.00308841409648474,0.00211532542584452,0.00564000036786538,0.00234202953308888,0.00504868897380214,"Terrestial&Freshwater",0.000574553,64.9000000188181,17.94603681,0.0522194550824667,0.0522194550824667,0.0580645133636876,0.0385389100571108,0.053900088,0.0399956975819505,27,27
"Quasipaa_yei_KJ842105.1","Quasipaa_yei","Anura","Dicroglossidae","Quasipaa_yei","Quasipaa_yei","Anura","Dicroglossidae","Quasipaa_yei","Quasipaa_yei",115.82402044,31.15861384,14.9925811767578,85.76265625,26.3405242919922,2.74708690643311,3003.8955078125,21970.9199197517,4,287,0.006203,0.168731666666667,0.0367625124704906,0.00187368,0.00062726,0.00461215,122.86980932,13.9665844566285,43.75995101,4.16159673805334,0.000143127603676195,0.00014125263968094,0.000115658609495999,0.000199611223112862,0.000123592334584581,0.000178981816683797,0.0038933030975803,0.0038423010340853,0.0031461018772544,0.00542974921186605,0.00336191207507346,0.00486859587813717,"Terrestial&Freshwater",0,75.0000000347767,27.3374802,0.0320926903294341,0.0320926903294341,0.056044239182647,0.0451746585827923,0.053913531,0.0397234564685864,25,25
"Nanorana_ventripunctata_KY594708.1","Nanorana_ventripunctata","Anura","Dicroglossidae","Nanorana_ventripunctata","Nanorana_ventripunctata","Anura","Dicroglossidae","Nanorana_ventripunctata","Nanorana_ventripunctata",99.78604408,27.71615309,7.83104934692383,54.0178662109375,14.5309188842773,0.185936725139618,6072.74560546875,29325.26045232,2,287,0.00531166666666667,0.0730856666666667,0.07267726914078,0.00250629,0.00101642,0.00572717,122.86980932,13.9665844566285,19.08525153,2.23183972911223,0.000282413918490415,0.000275781659083595,0.000224524370799511,0.000452627819071012,0.000231483549901624,0.000360267365442051,0.00388586310175418,0.003794606791697,0.00308933416808211,0.00622791451057753,0.0031850887167104,0.00495708451488721,"Terrestial&Freshwater",0,49.3999999904225,5.84077868,0.125325706266704,0.0787603192156947,0.0696574462315928,0.0471577723657562,0.066526452,0.0407557067622547,28,27
"Nanorana_pleskei_HQ324232.1","Nanorana_pleskei","Anura","Dicroglossidae","Nanorana_pleskei","Nanorana_pleskei","Anura","Dicroglossidae","Nanorana_pleskei","Nanorana_pleskei",101.07658333,32.24070551,1.0144567489624,66.2098486328125,9.77198257446289,-8.37588195800781,5362.39111328125,141616.710681758,3,287,0.00315166666666667,0.0644826666666667,0.0488761837806542,0.00244883,0.00086044,0.00586684,122.86980932,13.9665844566285,19.08525153,2.23183972911223,0.00016756972697376,0.000163634489277401,0.000133221081010943,0.000268565800396387,0.000137350295846869,0.000213763912159058,0.00342845357415336,0.00334793915195502,0.00272568500046589,0.00549481935008781,0.00281016816826917,0.00437358025164944,"Terrestial&Freshwater",0,37.3000000130636,3.581238467,0.0787603192156947,0.0787603192156947,0.0704480504305491,0.0449310170719693,0.066514344,0.0407808147976131,27,27
"Nanorana_taihangnica_KJ569109.1","Nanorana_taihangnica","Anura","Dicroglossidae","Nanorana_taihangnica","Nanorana_taihangnica","Anura","Dicroglossidae","Nanorana_taihangnica","Nanorana_taihangnica",109.6251743,34.01861873,11.086727142334,84.922724609375,22.097802734375,-1.22787322998047,2902.27197265625,70363.4367176217,2,287,0.00464466666666667,0.148941666666667,0.0311844681922453,0.00229814,0.00074861,0.00545319,122.86980932,13.9665844566285,32.69900988,3.23462842334873,0.000143465700279845,0.000143019925843606,0.000110447858536189,0.000208449514691412,0.000119826470361815,0.000171736157395959,0.00460054984408941,0.00458625508576643,0.00354175860416481,0.00668440177996198,0.00384250485283607,0.00550710553526979,"Terrestial&Freshwater",0,103.399999992314,50.7,0.105450839875942,0.0796101985589656,0.0703808542369873,0.0482682831348935,0.065129071,0.0402542199777726,28,27
"Nanorana_yunnanensis_KF199150.2","Nanorana_yunnanensis","Anura","Dicroglossidae","Nanorana_yunnanensis","Nanorana_yunnanensis","Anura","Dicroglossidae","Nanorana_yunnanensis","Nanorana_yunnanensis",103.17524323,25.78256848,15.1510406494141,50.8719091796875,21.2661605834961,7.33377304077148,4216.33447265625,555006.510948207,5,287,0.006822,0.181216333333333,0.0376456132541401,0.00270536,0.00102053,0.00602495,122.86980932,13.9665844566285,32.69900988,3.23462842334873,0.000210719751824839,0.000210065006625179,0.000162223760069014,0.000306166769604883,0.000175998890657736,0.000252242873350487,0.00559745833869941,0.00558006600150357,0.00430923409253197,0.00813286710294758,0.00467515004921273,0.00670045860715914,"Terrestial&Freshwater",0,98.9999999866756,47.84727165,0.0857469367061613,0.050796536959887,0.0644259752962108,0.0534252719658048,0.064995953,0.0402485027811435,27,26
"Limnonectes_bannaensis_AY899242.1","Limnonectes_bannaensis","Anura","Dicroglossidae","Limnonectes_bannaensis","Limnonectes_bannaensis",NA,NA,NA,"Limnonectes_bannaensis",104.01958046,21.1451723,20.9862411499023,37.5039697265625,25.1584564208984,14.9810699462891,4388.2607421875,184406.24856661,1,287,0.021085,0.625021,0.0337348665084853,0.00196881,0.00085839,0.00506393,122.86980932,13.9665844566285,94.81221108,9.95413912637,0.000224458681207991,0.000229787829227701,0.000158163585524752,0.000255059014196245,0.000169910243572045,0.000251492727590835,0.00665361106887835,0.00681158258533209,0.00468843075116271,0.00756069433777335,0.00503663601364206,0.0074549791838535,"Terrestial&Freshwater",0,87.4999999681878,42.81214075,0.0573717556110848,0.0567436666498934,0.0562410703317729,0.0311598798579117,0.053215093,0.0396032744448505,29,28
"Hoplobatrachus_rugulosus_HM104684.1","Hoplobatrachus_rugulosus","Anura","Dicroglossidae","Hoplobatrachus_rugulosus","Hoplobatrachus_rugulosus","Anura","Dicroglossidae","Hoplobatrachus_rugulosus","Hoplobatrachus_rugulosus",107.97234823,22.47637571,21.1832656860352,47.7601708984375,27.2167297363281,14.0193222045898,4076.80834960938,3007626.97058482,2,287,0.00788933333333333,0.180933333333333,0.0436035372144436,0.00296295,0.00128903,0.00641778,122.86980932,13.9665844566285,24.07614284,4.22811043372172,0.000336169435381591,0.000342056646833719,0.000206862541580415,0.000448113161107019,0.000217977138523439,0.000425774969673179,0.00770968267386883,0.00784469950571839,0.00474416881738421,0.0102769910363736,0.00499907008579191,0.00976468875860239,"Terrestial&Freshwater",0.000924676,82.4000000069689,203.971,0.0514980766860425,0.0500015326425507,0.0510239200257488,0.024426501826339,0.053082849,0.0396914546118004,28,27
"Hoplobatrachus_tigerinus_AP011543.1","Hoplobatrachus_tigerinus","Anura","Dicroglossidae","Hoplobatrachus_tigerinus","Hoplobatrachus_tigerinus","Anura","Dicroglossidae","Hoplobatrachus_tigerinus","Hoplobatrachus_tigerinus",78.98289421,23.290213,25.0822525024414,45.505224609375,31.0798431396484,17.9248748779297,4611.5654296875,3497602.14786403,2,287,0.00508066666666667,0.221799666666667,0.022906556817789,0.00283187,0.00106864,0.00645163,122.86980932,13.9665844566285,24.07614284,4.22811043372172,0.000216490389305653,0.000220281705722475,0.000133217798663541,0.000288581240560807,0.000140375508930804,0.000274195626489715,0.00945102273675321,0.00961653501548546,0.00581570594494958,0.0125981937336255,0.0061281802432127,0.0119701807945565,"Terrestial&Freshwater",0.000644992,177.999999948009,600,0.0514980766860425,0.0500015326425507,0.0511067059229512,0.0239921560451151,0.053059926,0.0395605343908636,28,27
"Euphlyctis_hexadactylus_AP011544.1","Euphlyctis_hexadactylus","Anura","Dicroglossidae","Euphlyctis_hexadactylus","Euphlyctis_hexadactylus","Anura","Dicroglossidae","Euphlyctis_hexadactylus","Euphlyctis_hexadactylus",80.80297023,17.97696143,26.2245849609375,30.1122387695312,30.5440582275391,21.6302932739258,4923.23583984375,1477668.69326225,2,287,0.0185813333333333,0.534411333333333,0.0347697217000138,0.00267288,0.0012873,0.00614063,122.86980932,13.9665844566285,54.97681113,8.19906572999913,0.000344093910911669,0.0003558246058178,0.000224747424136445,0.000421694687796034,0.000232750626459967,0.00039605884078257,0.00989636655364808,0.0102337490327873,0.00646388331996214,0.0121282157917262,0.00669406066772959,0.0113909120182119,"Terrestial&Freshwater",0.001707221,144.999999939017,300,0.0389273766332691,0.0372422363474044,0.0510325465213031,0.0267142665773963,0.053076847,0.039568138803248,27,26
"Fejervarya_multistriata_KR071859.1","Fejervarya_multistriata","Anura","Dicroglossidae","Fejervarya_multistriata","Fejervarya_multistriata","Anura","Dicroglossidae","Fejervarya_multistriata","Fejervarya_multistriata",113.94185253,22.25931342,22.3497406005859,46.076455078125,27.7921600341797,15.5767471313477,4113.25341796875,138.21500087785,1,287,0.003639,0.076401,0.0476302666195469,0.0034008,0.00194594,0.00649758,122.86980932,13.9665844566285,8.1363207,2.49294067336071,0.000476853524440342,0.00050134208243559,0.000191585989783555,0.000634874997317614,0.000240011411337973,0.000628672767201978,0.0100115652983695,0.0105257038857273,0.00402235812186133,0.0133292345891902,0.00503905244232825,0.0131990184355588,"Freshwater",1,36.5699999941016,3.38107678,0.0736647916909877,0.0736647916909877,0.0651553905349637,0.0244400888059783,0.053389599,0.0396210217618566,29,29
"Fejervarya_kawamurai_MH087466.1","Fejervarya_kawamurai","Anura","Dicroglossidae","Fejervarya_kawamurai","Fejervarya_kawamurai",NA,NA,NA,"Fejervarya_kawamurai",133.0261538,33.8801924,15.3804534912109,73.3559130859375,25.9545745849609,5.4889591217041,2843.73852539062,120922.000236126,1,287,0.00468966666666667,0.0955786666666667,0.0490660398415267,0.00368548,0.00194676,0.00708169,122.86980932,13.9665844566285,8.13632064,2.49294067777866,0.000614532590273611,0.000646091578069646,0.00024690146471236,0.000818178651393378,0.000309308468087748,0.000810185754893588,0.0125246013792518,0.0131677954886188,0.00503202348324424,0.0166750496684862,0.00630392159397317,0.0165121488815956,"Terrestial&Freshwater",0.028761111,40.499999995444,4.550415805,0.0897065771240146,NA,0.063934741821434,NA,0.05364786,NA,29,NA
"Fejervarya_cancrivora_EU652694.1","Fejervarya_cancrivora","Anura","Dicroglossidae","Fejervarya_cancrivora","Fejervarya_cancrivora","Anura","Dicroglossidae","Fejervarya_cancrivora","Fejervarya_cancrivora",112.50373932,2.23647847,25.5503921508789,5.36733581542969,26.3210235595703,24.7388046264648,5257.94873046875,1175530.97504701,2,287,0.012224,0.378215666666667,0.032320184163004,0.00275768,0.00144811,0.00603202,122.86980932,13.9665844566285,34.29919835,7.32717826517545,0.000368393900163874,0.000383955267230197,0.000182666391053208,0.000451424653960697,0.00022046404210256,0.000442660660077831,0.0113982611703545,0.011879736368263,0.00565177444942598,0.0139672673795414,0.006821249563142,0.0136961057475821,"Terrestial&Freshwater",0.074333691,113.000000032505,18.313,0.094200759642607,0.0367049771862992,0.069376653612433,0.0249395806568365,0.053883352,0.0396732679551873,29,27
"Occidozyga_martensii_GU177877.1","Occidozyga_martensii","Anura","Dicroglossidae","Occidozyga_martensii","Occidozyga_martensii","Anura","Dicroglossidae","Occidozyga_martensii","Occidozyga_martensii",103.8937357,16.85158911,24.2664932250977,24.6093603515625,27.1088012695312,20.2692352294922,4767.70556640625,1530362.17955459,2,287,0.0449413333333333,1.49207466666667,0.0301200297393517,0.00210118,0.0011923,0.00498577,122.86980932,13.9665844566285,122.8698087,13.9665843736738,0.000369630509646033,0.000378487375956507,0.000261723356482623,0.000415043747382292,0.000268716776514287,0.000407635554798498,0.0122719171542886,0.0125659695303028,0.00868934588536219,0.0137796592823426,0.00892153091612686,0.0135337035961131,"Terrestial&Freshwater",0.000796245,32.9999999846062,6,0.0880535162055068,0.0292979102501697,0.0443078291691296,0.0137325553025721,0.051600744,0.0395702989395232,29,25
"Breviceps_adspersus_AB777216.1","Breviceps_adspersus","Anura","Brevicipitidae","Breviceps_adspersus","Breviceps_adspersus","Anura","Brevicipitidae","Breviceps_adspersus","Breviceps_adspersus",24.68713064,-21.53290311,20.9062850952148,35.6009912109375,24.8598327636719,14.8721435546875,4933.5302734375,2329054.01369921,2,309,0.0100336666666667,0.172500666666667,0.0581659587789033,0.00234367,0.00116448,0.00415197,142.71588771,13.1540397539793,39.26284085,6.6801683391556,0.000261720216654614,0.00026664780787627,0.000169700632771777,0.000365304776817786,0.000174374064638219,0.000315645636619252,0.00449954272479971,0.00458425879112273,0.00291752489487592,0.00628038778156068,0.00299787140621268,0.0054266385914666,"Terrestial",0,59.9999999866739,14.28104654,0.0278663086938962,0.0236452290757181,0.0413445834936884,0.025792532819602,0.039302788,0.0278242920905054,19,18
"Breviceps_mossambicus_LC498571.1","Breviceps_mossambicus","Anura","Brevicipitidae","Breviceps_mossambicus","Breviceps_mossambicus","Anura","Brevicipitidae","Breviceps_mossambicus","Breviceps_mossambicus",34.20251855,-16.5598844,22.0644897460937,23.2714038085937,24.9326812744141,18.2293991088867,5022.234375,1579734.51640089,2,309,0.0115446666666667,0.169212,0.0682260517378594,0.00242547,0.0012789,0.00418172,142.71588771,13.1540397539793,39.26284085,6.6801683391556,0.000301133450171619,0.000306803102155634,0.000195256360766012,0.000420317120371656,0.00020063357877413,0.00036317966109668,0.00441376046980771,0.00449686145307724,0.00286190327290568,0.00616065431994531,0.00294071800527182,0.00532318156841469,"Terrestial",0,52.0000000217658,9.417070912,0.0459773156591563,0.0338647246828166,0.0442213526945977,0.0209718015230661,0.039278442,0.0279668417744197,21,19
"Breviceps_poweri_LC498572.1","Breviceps_poweri","Anura","Brevicipitidae","Breviceps_poweri","Breviceps_poweri","Anura","Brevicipitidae","Breviceps_poweri","Breviceps_poweri",27.30885095,-12.42879744,21.7036666870117,20.6729907226563,25.026692199707,18.5747512817383,5454.03759765625,1494339.27109153,2,309,0.0192783333333333,0.272096,0.0708512191775452,0.0023499,0.00137021,0.00445626,142.71588771,13.1540397539793,52.98557339,8.31402801724368,0.000370875508576596,0.000385740710968991,0.000221622112383337,0.000434167957515905,0.000254979917471688,0.000424864451451306,0.00523456777288792,0.00544437647575785,0.00312799292596472,0.00612788266110043,0.00359880776127136,0.00599657220275411,"Terrestial",0,49.9999999785927,8.401378029,0.144556635234484,NA,0.0489307392478594,NA,0.039675391,NA,24,NA
"Hemisus_marmoratus_AB777217.1","Hemisus_marmoratus","Anura","Hemisotidae","Hemisus_marmoratus","Hemisus_marmoratus","Anura","Hemisotidae","Hemisus_marmoratus","Hemisus_marmoratus",23.16166835,-2.11700552,23.9297943115234,19.5349609375,26.8865814208984,21.1406387329102,5534.58935546875,9852655.86169194,2,309,0.037388,1.97032733333333,0.0189755272474184,0.00196055,0.00112289,0.00427553,142.71588771,13.1540397539793,120.95582278,12.9971291242753,0.000312090498950243,0.000318123150007342,0.000217422029301427,0.000363894803022959,0.000234939090878194,0.000345160683875117,0.0164470001218386,0.0167649175624683,0.0114580230876592,0.0191770588652532,0.0123811627373968,0.0181897809412424,"Terrestial&Freshwater",4.99e-08,54.9999999872141,6.3,0.0161432717901248,0.00850432315654728,0.0340619713566543,0.0234127713514595,0.039178819,0.0289975010050258,18,15
"Microhyla_mixtura_MF538787.1","Microhyla_mixtura","Anura","Microhylidae","Microhyla_mixtura","Microhyla_mixtura","Anura","Microhylidae","Microhyla_mixtura","Microhyla_mixtura",110.53102286,31.89081554,13.6159729003906,78.7267626953125,24.0465942382813,2.37128524780273,2923.31787109375,85898.2075975087,2,303,0.002513,0.128601,0.0195410611114999,0.00249355,0.00085061,0.00516913,98.63573258,7.196894725466,19.96750552,2.03074001502055,0.000127170718464296,0.000126773908508689,0.00010500219071423,0.000158826797702251,0.000106118069347242,0.000152393416967339,0.00650787169328569,0.00648756522408511,0.00537341294390794,0.00812784918874141,0.005430517244777,0.00779862547370347,"Terrestial&Freshwater",0,28.6000000049819,1.653473469,0.0724333907130028,0.0453165729736105,0.048284847818576,0.0264090675563148,0.040056887,0.0260844867273037,32,31
"Microhyla_okinavensis_AB303950.1","Microhyla_okinavensis","Anura","Microhylidae","Microhyla_okinavensis","Microhyla_okinavensis","Anura","Microhylidae","Microhyla_okinavensis","Microhyla_okinavensis",127.65598182,26.66710907,22.4189010620117,41.65865234375,28.0701934814453,16.6704315185547,3781.77465820312,3217.07918724878,2,303,0.00541733333333333,0.175077333333333,0.0309425168306577,0.00320712,0.00122169,0.00640851,98.63573258,7.196894725466,19.96750552,2.03074001502055,0.000274144915304648,0.000273289502730231,0.000226355697504664,0.000342386671475923,0.000228761223375961,0.000328518080985966,0.00885981307871589,0.00883216786229415,0.00731536153776579,0.0110652495835984,0.00739310330274444,0.0106170445921992,"Terrestial&Freshwater",1,30.8000000006305,2.051405148,0.0453165729736105,0.0453165729736105,0.0512629790349132,0.0272962060399306,0.040156264,0.026268399146567,31,31
"Microhyla_pulchra_KF798195.1","Microhyla_pulchra","Anura","Microhylidae","Microhyla_pulchra","Microhyla_pulchra","Anura","Microhylidae","Microhyla_pulchra","Microhyla_pulchra",107.61981457,20.64898776,22.2210525512695,41.6557373046875,27.3164154052734,15.8523040771484,4264.7587890625,1955024.73171887,2,303,0.007367,0.395373666666667,0.0186330062447255,0.00260354,0.00088162,0.0062,98.63573258,7.196894725466,41.60324,3.94972284580884,0.000178566702465231,0.000177534871350925,0.000121003735429825,0.000214649309879305,0.000154968379072064,0.000207966149375374,0.00958335440454107,0.00952797788071266,0.00649405328590377,0.0115198431782884,0.00831687474563757,0.0111611699499239,"Terrestial&Freshwater",0.000182441,34.9999999828705,2.975783376,0.0436443134923805,0.0383708706839544,0.0457325633898353,0.0299774951656828,0.040029855,0.0259612387344062,31,30
"Microhyla_taraiensis_MF496241.1","Microhyla_taraiensis","Anura","Microhylidae","Microhyla_taraiensis","Microhyla_taraiensis",NA,NA,NA,"Microhyla_taraiensis",87.84684431,26.79205187,21.3527313232422,43.908251953125,26.1323944091797,14.2446975708008,4090.91430664062,507.268670686556,1,303,0.00854133333333333,0.412846666666667,0.0206888756116072,0.00212909,0.00089462,0.00496651,98.63573258,7.196894725466,47.53639611,4.408115601175,0.000181138805655444,0.000181296379842322,0.000126749629898896,0.000213699404483042,0.000154816518316262,0.000209567411809704,0.00875537216502083,0.0087629885376955,0.00612646294938257,0.0103291937413529,0.00748308033856633,0.0101294732369182,"Terrestial&Freshwater",0,20.0000000089202,0.583962414,0.0430998224126759,NA,NA,NA,0.040120226,NA,32,NA
"Microhyla_butleri_KT285802.1","Microhyla_butleri","Anura","Microhylidae","Microhyla_butleri","Microhyla_butleri","Anura","Microhylidae","Microhyla_butleri","Microhyla_butleri",105.86018643,19.34134728,22.3506271362305,36.2939526367187,26.8133361816406,16.7784149169922,4378.89892578125,2607910.51767647,2,303,0.00701633333333333,0.352307,0.0199153957580557,0.00171491,0.00056578,0.00485053,98.63573258,7.196894725466,57.45051284,4.87800335332628,0.00012296390989057,0.000122614159860476,8.9776156595003e-05,0.000144788193218616,0.000103748282314352,0.000142154323928678,0.00617431415295034,0.00615675236134229,0.00450787710601678,0.00727016399661803,0.00520945119920029,0.00713791107420886,"Terrestial&Freshwater",0.000675173,25.9999999994415,1.252993033,0.0249481664662418,0.0249481664662418,0.043383577400314,0.0314775201017023,0.040010715,0.0261831341544279,27,27
"Kaloula_rugifera_KT878719.1","Kaloula_rugifera","Anura","Microhylidae","Kaloula_rugifera","Kaloula_rugifera","Anura","Microhylidae","Kaloula_rugifera","Kaloula_rugifera",104.44581618,31.08120326,14.5199172973633,69.3884228515625,23.5786392211914,4.2840648651123,2865.04907226562,54575.4744164672,2,303,0.000919333333333333,0.084978,0.0108184863533307,0.00129036,0.00036363,0.00397156,98.63573258,7.196894725466,12.09512896,2.54576106169788,8.04084464616541e-05,7.5184365189594e-05,4.71181325215074e-05,0.000215783912519105,5.68543829356891e-05,0.000131774985444567,0.00743250431118757,0.00694961963569396,0.00435533502401667,0.0199458505997627,0.00525529922383139,0.0121805381215827,"Terrestial&Freshwater",0,48.9999999945793,5.749494751,0.0770469918210747,0.0546742263887288,0.0462699372274864,0.0277464586142092,0.040136381,0.0265507686327217,26,25
"Kaloula_verrucosa_MG962359.1","Kaloula_verrucosa","Anura","Microhylidae","Kaloula_verrucosa","Kaloula_verrucosa","Anura","Microhylidae","Kaloula_verrucosa","Kaloula_verrucosa",101.80714087,25.55578567,14.6932403564453,45.6532666015625,19.9356582641602,7.53128280639648,4551.9736328125,297128.329811911,2,303,0.001462,0.097782,0.0149516270888303,0.00140544,0.00040921,0.00425672,98.63573258,7.196894725466,12.09512896,2.54576106169788,0.000127872170478903,0.000119564403814924,7.49311563594385e-05,0.000343157447537634,9.04145480623396e-05,0.000209559494619242,0.00855239163732428,0.00799674865515106,0.00501157204592245,0.0229511775206053,0.00604713771452236,0.0140158320812987,"Terrestial&Freshwater",0,48.9999999945793,7.393351374,0.0770469918210747,0.0546742263887288,0.0470728508927573,0.0269450655836077,0.040109389,0.0262203661037537,26,25
"Trichobatrachus_robustus_NC_023382.1","Trichobatrachus_robustus","Anura","Arthroleptidae","Trichobatrachus_robustus","Trichobatrachus_robustus","Anura","Arthroleptidae","Trichobatrachus_robustus","Trichobatrachus_robustus",10.5931075,1.05914647,23.9566329956055,9.80076904296875,25.293620300293,22.4758071899414,5267.15869140625,248394.00886681,2,309,0.0212716666666667,0.752023,0.0282859256520966,0.00114226,0.00049499,0.00318905,142.71588771,13.1540397539793,142.71588745,13.1540397687704,0.00015013666081409,0.00015403564908198,0.000109028815917109,0.000165134977964372,0.000118760639199169,0.000163819746392202,0.00530782208299276,0.00544566407253364,0.00385452529495097,0.00583806165636767,0.00419857708246384,0.0057915639179395,"Terrestial&Freshwater",0.000395294,129.999999940774,135.4819603,0.0489002777326674,0.0212157726835194,0.0452608820681189,0.0202753494867668,0.039329851,0.0289980314705646,24,21
