Seq.Names,Species.NCBI,Order.IUCN,Family.IUCN,Species.IUCN,Order.Vertlife,Family.Vertlife,Species.Vertlife,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,BodyMass,AFR,MaxLongevity,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,Habitat,IUCN.Categories,Div.Rate,Div.Rate.DNA,ClaDS.Rate,ClaDS.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,NTR,NTR.DNA,Population,Generation,Island,X,Notes
Rattus_andamanensis_MK558274.1,Rattus_andamanensis,Rodentia,Muridae,Rattus_andamanensis,Rodentia,Muridae,Rattus_andamanensis,99.94138177,24.22605152,1747879.158,17.63892059,43.3859375,22.67092896,10.85928421,4522.851563,149.96,NA,NA,2049,0.002147,0.081349333,0.026392349,0.01250327,0.00309787,0.01250327,10.2912143,0.480709988,4.70963425,0.354620222,0.000444768,0.000440275,0.000357968,0.000567779,0.000393882,0.000520576,0.017715744,0.017536815,0.01425839,0.022615469,0.01568889,0.02073532,Terrestrial,2,0.744406642,0.348468402,0.461599941,0.250936225,0.449107284,0.158750988,35,34,NA,1.465093333,0.003142504,,
Rattus_baluensis__KY611382.1,Rattus_baluensis,Rodentia,Muridae,Rattus_baluensis,Rodentia,Muridae,Rattus_baluensis,116.5784117,6.07126968,709.8691168,18.08280334,4.822788086,18.77993927,17.37306824,4864.022461,108.75,NA,NA,2049,0.000476667,0.01006,0.047382372,0.0127285,0.00348422,0.0127285,10.2912143,0.480709988,1.3751529,0.271178555,0.000348083,0.000340895,0.000215676,0.000571032,0.000230477,0.000494088,0.008260807,0.008090222,0.005118493,0.013551896,0.005469753,0.01172584,Terrestrial,2,0.44280403,0.399598924,0.430184868,0.243967598,0.449080287,0.158814744,36,36,NA,1.465093333,0,,
Rattus_exulans_KY814717.1,Rattus_exulans,Rodentia,Muridae,Rattus_exulans,Rodentia,Muridae,Rattus_exulans,104.5857667,9.10236442,3085999.841,25.10933685,12.82605957,26.64882202,22.95033569,5145.257324,47.31,NA,NA,2049,0.002764,0.119788667,0.023073969,0.01132721,0.00278702,0.01132721,10.2912143,0.480709988,5.72997678,0.37187825,0.000484367,0.000481316,0.000415072,0.000570021,0.000429941,0.000551182,0.020568861,0.020439297,0.017626226,0.024206177,0.018257619,0.023406168,Terrestrial,2,0.196379019,0.133408654,0.379744742,0.200042767,0.449094527,0.15670193,31,31,NA,1.465093333,0.006785477,,
Rattus_fuscipes_NC_014867.1,Rattus_fuscipes,Rodentia,Muridae,Rattus_fuscipes,Rodentia,Muridae,Rattus_fuscipes,140.6886827,-32.62248171,486689.5261,15.92252045,37.50599854,21.02132416,10.64470367,3499.331055,133,0.374986301,4.358328767,2049,0.002541,0.065826,0.038601768,0.01246119,0.00340798,0.01246119,10.2912143,0.480709988,4.37753124,0.32246949,0.000574403,0.000576038,0.000452203,0.00068376,0.000495866,0.000651962,0.015947502,0.015992875,0.012554789,0.018983622,0.013767031,0.018100821,Terrestrial,2,0.746335927,0.209633201,0.466884414,0.22090369,0.449336034,0.166639918,34,31,NA,1.530156941,0.012923119,,
Rattus_hoogerwerfi__MN126561.1,Rattus_hoogerwerfi,Rodentia,Muridae,Rattus_hoogerwerfi,Rodentia,Muridae,Rattus_hoogerwerfi,97.330333,3.70686724,650.5720019,11.80862732,3.110937195,12.363311,11.50374451,4794.769531,165,NA,NA,2049,0.001571667,0.054095667,0.029053467,0.01420348,0.00349597,0.01420348,10.2912143,0.480709988,3.6814251,0.376758204,0.000418899,0.000419817,0.000322049,0.00059171,0.000343391,0.000507766,0.015582912,0.015617059,0.011980121,0.022011423,0.012774023,0.018888732,Terrestrial,4,0.367522833,NA,0.416554763,NA,0.449118257,NA,33,NA,NA,1.465093333,0,,
Rattus_korinchi__MN126568.1,Rattus_korinchi,Rodentia,Muridae,Rattus_korinchi,Rodentia,Muridae,Rattus_korinchi,100.9488242,-1.35454434,455.3386668,15.45492859,2.910298767,16.00820007,15.18536987,4840.299316,131,NA,NA,2049,0.002636333,0.064688667,0.040754176,0.01674955,0.00386257,0.01674955,10.2912143,0.480709988,3.6814251,0.376758204,0.00072159,0.000723172,0.000554758,0.001019272,0.000591521,0.000874671,0.018288921,0.018328998,0.014060498,0.025833759,0.014992263,0.022168805,Terrestrial,1,0.329475589,NA,0.412303668,NA,0.449080287,NA,35,NA,NA,1.465093333,0,,
Rattus_leucopus_GU570659.1,Rattus_leucopus,Rodentia,Muridae,Rattus_leucopus,Rodentia,Muridae,Rattus_leucopus,142.2497058,-8.26731097,365095.7801,25.37758484,7.688692017,26.29252014,24.10671539,5349.711426,171.73,NA,NA,2049,0.002656667,0.061860333,0.042946207,0.01028662,0.0031084,0.01028662,10.2912143,0.480709988,5.00352434,0.315891939,0.000537601,0.000539073,0.000452872,0.000621946,0.000482298,0.00060349,0.013005351,0.01304096,0.010955628,0.015045781,0.011667489,0.0145993,Terrestrial,2,0.408864528,0.268368027,0.459386884,0.240300304,0.449351811,0.166794587,34,33,NA,1.465093333,0.00430163,,
Rattus_lutreolus_NC_014858.1,Rattus_lutreolus,Rodentia,Muridae,Rattus_lutreolus,Rodentia,Muridae,Rattus_lutreolus,148.5300313,-35.50085799,260763.0504,14.56168518,33.8908667,19.2099411,9.76452179,3126.959717,106,0.306849315,3.408328767,2049,0.002094667,0.042622,0.049145199,0.01521785,0.00376037,0.01521785,10.2912143,0.480709988,3.36632579,0.289738586,0.000614951,0.000609107,0.000457872,0.000759147,0.000531474,0.000713858,0.013484149,0.013355996,0.010039835,0.016645958,0.01165373,0.015652883,Terrestrial,2,0.441329433,0.328922283,0.483733978,0.23310069,0.449393274,0.16667394,35,33,NA,1.20627968,0.018243104,,
Rattus_niobe__KC152486.1,Rattus_niobe,Rodentia,Muridae,Rattus_niobe,Rodentia,Muridae,Rattus_niobe,145.0061572,-6.54605637,110059.9108,17.5235611,3.660810547,17.88604889,16.86856995,5344.029297,45.07,NA,NA,2049,0.001569667,0.042423333,0.037000079,0.00910006,0.00250651,0.00910006,10.2912143,0.480709988,3.56149079,0.432041584,0.000450667,0.000446742,0.000328815,0.000702261,0.000363124,0.000565938,0.0128195,0.012707841,0.009353343,0.019976222,0.010329278,0.016098445,Terrestrial,2,0.325365325,0.277611915,0.437689612,0.264435938,0.449259552,0.167045261,34,33,NA,1.465093333,0,,
Rattus_nitidus_KX058347.1,Rattus_nitidus,Rodentia,Muridae,Rattus_nitidus,Rodentia,Muridae,Rattus_nitidus,106.4561318,26.42988784,3571610.905,16.60424194,58.79310547,24.01612091,7.891680145,3950.383545,133.5,NA,NA,2049,0.007281333,0.111844,0.065102583,0.01583763,0.00492287,0.01583763,10.2912143,0.480709988,6.11301671,0.518814986,0.001182138,0.001171777,0.000967202,0.00145684,0.001015507,0.001374668,0.017940652,0.017783404,0.01467869,0.022109655,0.015411788,0.020862574,Terrestrial,2,0.369830986,0.200565471,0.407798993,0.207988706,0.44875467,0.158085203,34,31,NA,1.465093333,0.001127663,,
Rattus_norvegicus_strain_AC_000022.2,Rattus_norvegicus,Rodentia,Muridae,Rattus_norvegicus,Rodentia,Muridae,Rattus_norvegicus,57.67018143,48.52444384,18825760.66,6.156275177,91.86722656,18.59803772,-6.34246254,2046.390015,338.33,0.25,5,2049,0.004495333,0.047684333,0.094272752,0.01087898,0.00380548,0.01087898,10.2912143,0.480709988,6.11301671,0.518814986,0.000727132,0.000720758,0.000594925,0.0008961,0.000624637,0.000845556,0.00847597,0.008401679,0.006934873,0.010445594,0.007281221,0.009856417,Terrestrial,2,0.230376533,0.200565471,0.388113774,0.197556994,0.44875467,0.158015106,32,31,NA,1.6275,0.011643737,,
Rattus_praetor_EU273708.1,Rattus_praetor,Rodentia,Muridae,Rattus_praetor,Rodentia,Muridae,Rattus_praetor,137.4461531,-3.07544586,247876.9616,25.10045166,2.953053284,25.41092377,24.59264374,5605.931152,204.13,NA,NA,2049,0.001497333,0.045222333,0.033110484,0.00951158,0.00254672,0.00951158,10.2912143,0.480709988,3.56149079,0.432041584,0.000410752,0.000407174,0.000299692,0.000640061,0.000330962,0.000515813,0.013324718,0.013208659,0.00972196,0.020763489,0.010736357,0.016732888,Terrestrial,2,1.242934963,1.421111879,0.526814504,0.294352436,0.449259552,0.16764191,37,36,NA,1.465093333,0.006541136,,
Rattus_rattus_EU273707.1,Rattus_rattus,Rodentia,Muridae,Rattus_rattus,Rodentia,Muridae,Rattus_rattus,23.60806524,5.62484615,6890344.745,21.35360107,35.15035156,26.16684875,16.32524719,4909.186035,229.13,0.392164384,4.2,2049,0.001506667,0.023100333,0.065222724,0.01584923,0.00351815,0.01584923,10.2912143,0.480709988,2.2359771,0.424192888,0.000694005,0.000650301,0.000494381,0.001423754,0.000509627,0.001076175,0.011600201,0.010869686,0.008263507,0.023797852,0.008518339,0.017988118,Terrestrial,2,0.614584641,0.553752583,0.427812611,0.248613088,0.449080287,0.158922,37,37,NA,1.496436712,0.000408021,,
Rattus_sordidus_GU570665.1,Rattus_sordidus,Rodentia,Muridae,Rattus_sordidus,Rodentia,Muridae,Rattus_sordidus,144.2145921,-14.75429615,258376.7977,24.90107727,19.00535645,27.21401367,21.88920288,5121.615234,157.5,NA,NA,2049,0.000811333,0.026466333,0.030655298,0.01564259,0.00360237,0.01564259,10.2912143,0.480709988,2.106682,0.334998575,0.000380396,0.000371216,0.000264616,0.000545622,0.000273804,0.000490178,0.013920873,0.013584905,0.00968382,0.019967435,0.010020041,0.017938416,Terrestrial,2,0.772704421,0.416591971,0.519618342,0.23062385,0.449382759,0.166814085,37,34,NA,1.465093333,0.000422868,,
Rattus_tanezumi__MN126566.1,Rattus_tanezumi,Rodentia,Muridae,Rattus_tanezumi,Rodentia,Muridae,Rattus_tanezumi,104.533911,28.30030164,7161163.441,16.27670288,64.4317041,24.42079163,6.685728455,3840.116699,134,NA,NA,2049,0.000540333,0.021711667,0.024886774,0.01502805,0.00328819,0.01502805,10.2912143,0.480709988,2.2359771,0.424192888,0.000250159,0.000234406,0.000178203,0.000513203,0.000183699,0.000387915,0.011100038,0.010401021,0.007907211,0.022771766,0.008151056,0.017212529,Terrestrial,2,0.713462279,0.348468402,0.454363909,0.223572123,0.449107284,0.158689813,35,34,NA,1.465093333,0.000787126,,
Rattus_tiomanicus__MN126563.1,Rattus_tiomanicus,Rodentia,Muridae,Rattus_tiomanicus,Rodentia,Muridae,Rattus_tiomanicus,108.63457,0.3778719,1495112.483,25.29344482,3.648290405,25.82962036,24.76047821,5424.289063,129.96,NA,NA,2049,0.000904,0.016659,0.054264962,0.01449708,0.00369422,0.01449708,10.2912143,0.480709988,1.3751529,0.271178555,0.000685588,0.000671431,0.000424798,0.001124711,0.00045395,0.000973161,0.013750046,0.013466108,0.00851969,0.022557019,0.009104359,0.019517564,Terrestrial,2,0.614584641,0.553752583,0.455428036,0.263397533,0.449080287,0.158825639,37,37,NA,1.465093333,0.00503492,,
Rattus_tunneyi_NC_014861.1,Rattus_tunneyi,Rodentia,Muridae,Rattus_tunneyi,Rodentia,Muridae,Rattus_tunneyi,139.8312917,-18.67752114,762536.611,24.48526001,29.2111499,27.97294006,19.74793854,4977.843262,124,NA,NA,2049,0.002000667,0.055817,0.035843321,0.01523686,0.00359645,0.01523686,10.2912143,0.480709988,3.64791801,0.296523202,0.000553382,0.000547287,0.000428402,0.000697016,0.000471905,0.000641867,0.016271473,0.016092258,0.012596591,0.020494853,0.013875751,0.018873272,Terrestrial,2,0.557280025,0.274921892,0.467547229,0.235364458,0.449382911,0.166687813,34,32,NA,1.465093333,0.015739966,,
Rattus_villosissimus_NC_014864.1,Rattus_villosissimus,Rodentia,Muridae,Rattus_villosissimus,Rodentia,Muridae,Rattus_villosissimus,136.9350501,-22.3140969,2155750.144,24.56780548,51.28075684,30.73923645,16.49861755,4938.963867,134,NA,NA,2049,0.001449,0.024434,0.059302611,0.01558873,0.00379063,0.01558873,10.2912143,0.480709988,2.106682,0.334998575,0.000705963,0.000688925,0.000491091,0.0010126,0.000508142,0.000909703,0.012871986,0.012561331,0.00895418,0.018462961,0.009265067,0.016586821,Terrestrial,2,0.955412869,0.416591971,0.534984819,0.238808331,0.449382759,0.166835198,37,34,NA,1.465093333,7.14E-05,,
Redunca_arundinum_JN632694.1,Redunca_arundinum,Cetartiodactyla,Bovidae,Redunca_arundinum,Cetartiodactyla,Bovidae,Redunca_arundinum,26.55717064,-13.56791183,4763442.804,21.81301422,20.23140869,24.63188324,18.5868103,5288.288086,58000.27,2,16.76665753,1432,0.001547,0.073812333,0.020958557,0.00789781,0.00237139,0.00789781,11.86420202,0.777354878,3.32197731,0.432863697,0.000470427,0.000462362,0.000361746,0.000645993,0.000376292,0.000605201,0.02275992,0.022369703,0.017501748,0.031254014,0.018205539,0.029280446,Terrestrial,2,0.227192353,0.220426628,0.230593414,0.172651811,0.289311938,0.266709134,25,25,73000,6.282333334,2.29E-05,,
Redunca_fulvorufula_JN632695.1,Redunca_fulvorufula,Cetartiodactyla,Bovidae,Redunca_fulvorufula,Cetartiodactyla,Bovidae,Redunca_fulvorufula,31.00699038,-15.84394886,1044828.846,19.16165161,28.34170654,22.62696533,14.66136169,4979.753418,29499.86,1.496726027,13.22,1432,0.002129333,0.097871,0.02175653,0.00959381,0.00265071,0.00959381,11.86420202,0.777354878,3.32197731,0.432863697,0.000639626,0.00062866,0.000491855,0.000878337,0.000511633,0.000822873,0.029657444,0.029148969,0.022805753,0.040725722,0.023722832,0.038154053,Terrestrial,5,0.162092177,0.14442607,0.222665635,0.188901537,0.289311938,0.266132183,24,24,36000,5.245262055,0,,
Reithrodontomys_mexicanus_KY707307.1,Reithrodontomys_mexicanus,Rodentia,Cricetidae,Reithrodontomys_mexicanus,Rodentia,Cricetidae,Reithrodontomys_mexicanus,-89.87425276,13.68545453,540022.7176,19.92929993,12.6629895,21.52622681,17.90015106,5214.859375,16,NA,NA,2134,0.007913667,0.305824667,0.025876483,0.00561911,0.00202853,0.00561911,25.92359882,1.849283297,14.88511882,0.955284545,0.000522302,0.000521236,0.000451016,0.000609135,0.000454407,0.000586005,0.020791409,0.02074899,0.017953704,0.024247995,0.018088686,0.023327241,Terrestrial,2,0.256000807,0.299521795,0.190907654,0.171453031,0.190220877,0.153837646,30,30,NA,0.55560274,0,,
Rhinoceros_sondaicus__MK909142.1,Rhinoceros_sondaicus,Perissodactyla,Rhinocerotidae,Rhinoceros_sondaicus,Perissodactyla,Rhinocerotidae,Rhinoceros_sondaicus,109.9380311,-7.30021,125954.911,25.28688354,4.08764679,25.89553833,24.6805542,5258.565918,1750000,4.501369863,40,1604,0.002729667,0.049245333,0.055429956,0.00280386,0.00101373,0.00280386,57.14612712,1.440412773,5.15777789,0.62092389,0.000541415,0.00053356,0.000381326,0.000733047,0.000437719,0.000680187,0.00996012,0.009815611,0.007015049,0.013485475,0.008052475,0.012513029,Terrestrial,6,0.074243545,0.080843903,0.105991252,0.078549783,0.074063628,0.076458345,16,16,18,14.7959726,0,,
Rhinoceros_unicornis_NC_001779.1,Rhinoceros_unicornis,Perissodactyla,Rhinocerotidae,Rhinoceros_unicornis,Perissodactyla,Rhinocerotidae,Rhinoceros_unicornis,84.32587732,26.73384208,551653.9114,21.59009857,54.01094238,28.02135925,12.91005707,4483.116211,1602333,7.174986301,47.16665753,1604,0.002191,0.048458667,0.04521379,0.00257787,0.00091357,0.00257787,57.14612712,1.440412773,5.15777789,0.62092389,0.000416781,0.000410734,0.000293544,0.000564299,0.000336955,0.000523607,0.010356314,0.010206057,0.007294094,0.014021901,0.008372787,0.013010773,Terrestrial,4,0.074243545,0.080843903,0.108518683,0.083637496,0.074063628,0.076159732,16,16,2200,18.77257361,0,,
Rhinolophus_affinis_MT845219.1,Rhinolophus_affinis,Chiroptera,Rhinolophidae,Rhinolophus_affinis,Chiroptera,Rhinolophidae,Rhinolophus_affinis,104.8792687,17.99357125,5505773.099,21.27043762,37.02893555,25.86504822,15.63971405,4449.650391,13.63,NA,NA,1897,0.001564,0.133274333,0.011735193,0.00861589,0.00158501,0.00861589,38.33726694,1.084975905,3.1546938,0.353294754,0.000510638,0.000502457,0.000396716,0.000740739,0.000421011,0.00063438,0.039855156,0.039216618,0.030963517,0.057814466,0.03285977,0.049513156,Terrestrial,2,0.203743747,0.112366294,0.277747294,0.183642583,0.364029976,0.244117491,21,18,NA,7.469960685,0.003493376,,
Rhinolophus_ferrumequinum_tragatus_KT783534.1,Rhinolophus_ferrumequinum,Chiroptera,Rhinolophidae,Rhinolophus_ferrumequinum,Chiroptera,Rhinolophidae,Rhinolophus_ferrumequinum,57.70376768,36.85836228,9751014.642,12.78889618,76.56037109,23.16165009,2.197307205,3257.820313,21.06,3.5,30.25,1897,0.003271,0.132077667,0.024765731,0.0054222,0.00158765,0.0054222,38.33726694,1.084975905,7.72218312,0.826582271,0.000414096,0.000420232,0.000321243,0.000494629,0.000326918,0.000488068,0.016720967,0.016968755,0.012971616,0.019972838,0.013200756,0.019707898,Terrestrial,2,0.217159364,0.2155946,0.298991345,0.195315881,0.364087396,0.243828031,22,21,NA,9,0.003627628,,
Rhinolophus_formosae_EU166918.1,Rhinolophus_formosae,Chiroptera,Rhinolophidae,Rhinolophus_formosae,Chiroptera,Rhinolophidae,Rhinolophus_formosae,121.1054956,23.80189146,28759.05081,18.20727386,41.18795898,23.34828491,12.3175766,3762.303467,10.62,NA,NA,1897,0.003727667,0.108312,0.034416008,0.00615054,0.00191994,0.00615054,38.33726694,1.084975905,5.57675638,0.739798377,0.000673312,0.000665215,0.000464843,0.000942723,0.000506946,0.000852985,0.018998237,0.018769772,0.013116048,0.02659997,0.014304039,0.024067914,Terrestrial,2,0.367400658,0.071290722,0.250997559,0.130574442,0.363137901,0.242587241,20,16,NA,7.469960685,0,,
Rhinolophus_luctus_JN986580.1,Rhinolophus_luctus,Chiroptera,Rhinolophidae,Rhinolophus_luctus,Chiroptera,Rhinolophidae,Rhinolophus_luctus,107.8344771,13.90834018,5655752.199,22.00930481,28.7823291,25.51957397,17.55763092,4694.990234,33.45,NA,NA,1897,0.001625667,0.103447667,0.01571487,0.00536378,0.00144909,0.00536378,38.33726694,1.084975905,5.57675638,0.739798377,0.00028943,0.00028595,0.000199818,0.00040524,0.000217916,0.000366665,0.018328451,0.01810804,0.012653639,0.025662182,0.013799747,0.023219395,Terrestrial,2,0.322866271,0.190980383,0.252448409,0.139065527,0.363137901,0.243196017,20,18,NA,7.469960685,0.018843076,,
Rhinolophus_macrotis__KP162343.1,Rhinolophus_macrotis,Chiroptera,Rhinolophidae,Rhinolophus_macrotis,Chiroptera,Rhinolophidae,Rhinolophus_macrotis,100.6701085,24.91000609,2405475.713,18.62297668,49.65575195,24.65201721,11.00959549,4112.384277,6.15,NA,NA,1897,0.001068333,0.027696667,0.038572632,0.00807815,0.00172737,0.00807815,38.33726694,1.084975905,1.95868095,0.30700203,0.000562724,0.000552663,0.000373321,0.000788975,0.000422378,0.000784207,0.015480323,0.015203553,0.010269927,0.021704391,0.01161946,0.021573242,Terrestrial,2,0.835073014,0.584384255,0.432024797,0.269163407,0.365889991,0.24545968,27,23,NA,8.047620137,5.28E-05,,
Rhinolophus_pumilus_AB061526.1,Rhinolophus_pumilus,NA,NA,NA,Chiroptera,NA,Rhinolophus_pumilus,130.9488682,31.83591835,19810.9653,16.56979675,67.00711914,26.0198822,7.507200623,3092.490723,11.4,NA,NA,1897,0.001124333,0.097095333,0.011579685,0.00827863,0.00174359,0.00827863,38.33726694,1.084975905,2.74463894,0.32559192,0.000401622,0.000395881,0.000287279,0.000542852,0.000310833,0.000512825,0.034280432,0.033790393,0.024520721,0.046335118,0.02653118,0.043772172,Terrestrial,1,0.614984385,NA,0.424480798,NA,0.365334221,NA,27,NA,NA,,NA,Excluded,Full species but no data in IUCN
Rhinolophus_rex_KT599913.1,Rhinolophus_rex,Chiroptera,Rhinolophidae,Rhinolophus_rex,Chiroptera,Rhinolophidae,Rhinolophus_rex,106.0550841,27.02642826,1749090.003,14.78500519,60.76887207,22.46304321,5.824716949,3983.368896,10.4,NA,NA,1897,0.000789667,0.031428667,0.025125681,0.00861012,0.00170272,0.00861012,38.33726694,1.084975905,1.95868095,0.30700203,0.00039928,0.000392141,0.000264889,0.000559815,0.000299697,0.000556432,0.017480732,0.017168198,0.011597035,0.024509092,0.013120959,0.024360995,Terrestrial,5,0.46417688,0.518139356,0.406549518,0.25680374,0.365889991,0.245322414,26,23,2000,7.469960685,0.000660684,,
Rhinolophus_sinicus_sinicus_KP257597.1,Rhinolophus_sinicus,Chiroptera,Rhinolophidae,Rhinolophus_sinicus,Chiroptera,Rhinolophidae,Rhinolophus_sinicus,108.5319713,27.31091029,2168584.379,16.64663391,65.01120605,24.98858795,7.149468994,3627.187744,10.62,NA,NA,1897,0.000609,0.048266333,0.01261749,0.00833259,0.00165383,0.00833259,38.33726694,1.084975905,1.17392265,0.220073495,0.000531065,0.000513122,0.000334653,0.000951539,0.000371825,0.00075578,0.04255059,0.041112944,0.026813424,0.076240178,0.029791723,0.060555403,Terrestrial,2,0.265119402,0.19128393,0.303783346,0.199093457,0.364038747,0.243725871,22,20,NA,7.469960685,0.001368666,,
Rhinolophus_thomasi_KY124333.1,Rhinolophus_thomasi,Chiroptera,Rhinolophidae,Rhinolophus_thomasi,Chiroptera,Rhinolophidae,Rhinolophus_thomasi,102.3464504,20.6343261,1408310.583,21.25923462,33.29929688,25.0035965,15.80793762,4601.802734,8.3,NA,NA,1897,0.000508,0.044034,0.01153654,0.00800145,0.00165207,0.00800145,38.33726694,1.084975905,1.17392265,0.220073495,0.000441573,0.000426654,0.000278259,0.000791191,0.000309167,0.00062842,0.042563543,0.041125459,0.026821587,0.076263386,0.029800792,0.060573836,Terrestrial,2,0.265119402,0.19128393,0.303309317,0.180066697,0.364038747,0.243726045,22,20,NA,8.047620137,0.000319587,,
Rhinolophus_yunnanensis_KY808508.1,Rhinolophus_yunnanensis,NA,NA,NA,Chiroptera,NA,Rhinolophus_yunnanensis,99.76377147,18.28688354,687277.9301,22.86218414,24.70064209,25.53969879,18.69252777,4870.060547,11.4,NA,NA,1897,0.003439,0.160527,0.021423187,0.00706107,0.00174416,0.00706107,38.33726694,1.084975905,6.32849722,0.694761589,0.000533538,0.000538473,0.000374579,0.000696921,0.000417292,0.000631948,0.024622407,0.024850162,0.01728655,0.032162411,0.019257763,0.029163961,Terrestrial,2,0.19123118,NA,0.242050246,NA,0.363375691,NA,20,NA,NA,,NA,Excluded,Full species but no data in IUCN
Rhinophylla_pumilio_NC_022426.1,Rhinophylla_pumilio,Chiroptera,Phyllostomidae,Rhinophylla_pumilio,Chiroptera,Phyllostomidae,Rhinophylla_pumilio,-59.43566377,-4.55716555,8334315.242,24.79223633,7.336160278,25.83095398,23.7079071,5422.98877,9.55,NA,NA,1832,0.012218333,0.402979,0.030320025,0.00909868,0.00280806,0.00909868,45.62832271,1.577999255,20.35696708,0.935114375,0.000592146,0.000588405,0.000523219,0.0006721,0.000544534,0.000644388,0.020777996,0.020646728,0.018359382,0.023583514,0.019107292,0.0226111,Terrestrial,2,0.064769551,0.056679711,0.147667255,0.112185038,0.127498625,0.083021953,26,26,NA,5.655551644,0.001448724,,
Rhinopithecus_avunculus_HM125578.1,Rhinopithecus_avunculus,Primates,Cercopithecidae,Rhinopithecus_avunculus,Primates,Cercopithecidae,Rhinopithecus_avunculus,105.4232942,22.09433273,10209.63828,22.317276,45.32230469,27.47580566,15.22019501,4053.20874,9086.19,NA,NA,2396,0.003229667,0.036386667,0.088759619,0.00668849,0.00251955,0.00668849,16.20286735,0.571462173,4.41035508,0.406960963,0.000721159,0.000721585,0.000570248,0.00088488,0.00059347,0.00084819,0.008925742,0.008931011,0.007057931,0.010952111,0.007345342,0.010497998,Terrestrial,6,0.273274641,0.253599993,0.351762583,0.287597909,0.504624496,0.371349355,19,19,100,10,0,,
Rhinopithecus_bieti_2_JQ821839.1,Rhinopithecus_bieti,Primates,Cercopithecidae,Rhinopithecus_bieti,Primates,Cercopithecidae,Rhinopithecus_bieti,98.94125677,28.31517869,29673.80173,5.848959732,57.11716309,13.03104858,-2.128244972,6068.496582,11000.54,NA,NA,2396,0.001822667,0.025390667,0.071784908,0.00406799,0.00161602,0.00406799,16.20286735,0.571462173,5.22455082,0.428779129,0.000353042,0.000353251,0.000288344,0.000438995,0.00029785,0.000410716,0.005216762,0.005219844,0.004260748,0.006486861,0.00440121,0.00606899,Terrestrial,5,0.326093955,0.322567759,0.346491033,0.274728854,0.504624496,0.371437846,19,19,1000,11,0,,
Rhinopithecus_brelichi_JQ821836.1,Rhinopithecus_brelichi,Primates,Cercopithecidae,Rhinopithecus_brelichi,Primates,Cercopithecidae,Rhinopithecus_brelichi,108.6887842,27.88806183,502.9644661,12.80816193,71.99371094,22.43230286,2.57648735,3105.707275,12267.15,NA,NA,2396,0.001037667,0.023117667,0.044886306,0.00550107,0.00209077,0.00550107,16.20286735,0.571462173,3.57638939,0.431700454,0.000291488,0.000287623,0.000218216,0.00038919,0.000229342,0.000363232,0.007185342,0.007090069,0.005379133,0.009593742,0.005653398,0.008953868,Terrestrial,5,0.391009721,0.389429667,0.355964196,0.278649978,0.504624496,0.371450886,20,20,300,10,0,,
Rhinopithecus_roxellana_KM504390.1,Rhinopithecus_roxellana,Primates,Cercopithecidae,Rhinopithecus_roxellana,Primates,Cercopithecidae,Rhinopithecus_roxellana,105.2738643,32.38781343,250586.1541,9.390875244,71.82682617,18.85235901,-0.989129162,3443.403564,13456.8,NA,NA,2396,0.003072,0.028312667,0.108502673,0.00664705,0.00257983,0.00664705,16.20286735,0.571462173,3.57638939,0.431700454,0.000846848,0.000835619,0.000633972,0.001130696,0.000666296,0.001055282,0.008591333,0.008477417,0.006431693,0.011470996,0.006759625,0.010705914,Terrestrial,5,0.391009721,0.389429667,0.362553081,0.295969488,0.504624496,0.371471673,20,20,NA,13,0,,
Rhizomys_pruinosus_KC789518.1,Rhizomys_pruinosus,Rodentia,Spalacidae,Rhizomys_pruinosus,Rodentia,Spalacidae,Rhizomys_pruinosus,104.2802502,21.8619798,2359279.671,20.72210236,41.60847168,25.63572998,14.24277191,4311.825684,2450,NA,NA,2152,0.005346333,0.076582667,0.069811271,0.0057726,0.00266499,0.0057726,38.3586428,1.823343537,7.44594204,0.73282648,0.000710458,0.000702071,0.000572203,0.000901685,0.000592494,0.000860238,0.011008256,0.010878297,0.008866047,0.013971234,0.00918045,0.013329038,Terrestrial,2,0.075849592,0.074667424,0.092753051,0.064687531,0.069944193,0.074558441,19,19,NA,5.791642964,0.000616874,,
Rhizomys_sinensis_KM434232.1,Rhizomys_sinensis,Rodentia,Spalacidae,Rhizomys_sinensis,Rodentia,Spalacidae,Rhizomys_sinensis,108.2259331,26.8786328,2057627.575,16.70806885,62.8627832,24.68128357,7.438722229,3642.323486,865,NA,NA,2152,0.003727667,0.077544333,0.048071426,0.00412517,0.00173725,0.00412517,38.3586428,1.823343537,8.98770368,0.718935431,0.000402805,0.000402133,0.000337661,0.000511376,0.000347663,0.000467516,0.011208068,0.011189373,0.009395419,0.01422907,0.009673723,0.013008652,Terrestrial,2,0.114892144,0.074667424,0.098426118,0.067053816,0.069944193,0.07468925,20,19,NA,1.966510256,0.000122901,,
