Seq.Names,Species.NCBI,Order.IUCN,Family.IUCN,Species.IUCN,Order.Vertlife,Family.Vertlife,Species.Vertlife,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,BodyMass,AFR,MaxLongevity,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,Habitat,IUCN.Categories,Div.Rate,Div.Rate.DNA,ClaDS.Rate,ClaDS.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,NTR,NTR.DNA,Population,Generation,Island,X,Notes
Peromyscus_megalops_KY707305.1,Peromyscus_megalops,Rodentia,Cricetidae,Peromyscus_megalops,Rodentia,Cricetidae,Peromyscus_megalops,-97.8516272,17.24012024,44159.0561,18.7636261,13.22134644,20.76796722,16.62603455,5330.35498,66.2,NA,NA,2134,0.002797333,0.107439667,0.026036318,0.00688483,0.00199113,0.00688483,38.80074148,1.476323706,13.92640404,0.613850979,0.000200865,0.000434882,0.000338184,0.000564826,0.000369775,0.000523412,0.007714818,0.01670291,0.012988926,0.021693755,0.014202268,0.020103144,Terrestrial,2,0.180234909,0.128375692,0.229635433,0.166231217,0.196660061,0.155710165,33,30,NA,1.740494505,0,,
Peromyscus_mexicanus_KY707303.1,Peromyscus_mexicanus,Rodentia,Cricetidae,Peromyscus_mexicanus,Rodentia,Cricetidae,Peromyscus_mexicanus,-92.35010533,16.293893,367383.4663,22.26256714,15.3864563,24.17829437,19.81899567,4913.087402,32.6,NA,NA,2134,0.003763,0.130225,0.028896141,0.00750172,0.00229717,0.00750172,38.80074148,1.476323706,13.92640404,0.613850979,0.000270206,0.000585008,0.000454928,0.000759809,0.000497425,0.000704099,0.009350942,0.02024519,0.01574356,0.026294471,0.017214223,0.02436653,Terrestrial,2,0.368848968,0.277957686,0.261571821,0.178222444,0.198255859,0.155842316,35,35,NA,1.740494505,0,,
Peromyscus_pectoralis_KY707309.1,Peromyscus_pectoralis,Rodentia,Cricetidae,Peromyscus_pectoralis,Rodentia,Cricetidae,Peromyscus_pectoralis,-101.7977498,26.52497483,832035.5534,19.24176788,50.02938965,25.46854858,11.68137665,4526.273438,39,NA,NA,2134,0.000706667,0.037048333,0.019074182,0.00714135,0.00175747,0.00714135,38.80074148,1.476323706,15.62609988,0.426872641,4.52E-05,0.000297098,0.000194156,0.000451075,0.000213042,0.000413296,0.002370926,0.01557593,0.010178986,0.023648441,0.01116912,0.021667797,Terrestrial,2,0.410949602,NA,0.281980235,NA,0.198417972,NA,34,NA,NA,1.740494505,0,,
Peromyscus_polionotus_KY707301.1,Peromyscus_polionotus,Rodentia,Cricetidae,Peromyscus_polionotus,Rodentia,Cricetidae,Peromyscus_polionotus,-84.00123272,32.31030289,376320.2522,18.0326416,64.72230957,26.37720642,8.884775543,3368.867188,12.95,0.147616438,5.5,2134,0.001565,0.033460667,0.046771334,0.00665394,0.00201765,0.00665394,38.80074148,1.476323706,10.90074484,0.427814438,0.000143568,0.000493655,0.00034636,0.000690151,0.000366684,0.000624699,0.003069576,0.010554643,0.007405384,0.014755846,0.007839932,0.013356441,Terrestrial,2,0.279969134,0.326260728,0.213482491,0.155747283,0.197721501,0.155876392,30,31,NA,1.737785753,0.001027969,,
Peroryctes_raffrayana__KJ868138.1,Peroryctes_raffrayana,Peramelemorphia,Peramelidae,Peroryctes_raffrayana,Peramelemorphia,Peramelidae,Peroryctes_raffrayana,142.5850027,-5.68730943,298144.4802,19.31032715,3.859221802,19.70321655,18.63334961,5368.814941,838.5,0.410958904,3.25,2689,0.008480667,0.350776667,0.024176827,0.00491547,0.00179633,0.00491547,43.5911593,2.081420894,2.917334237,1.24241335,0.002906992,0.000473217,0.000400388,0.000589923,0.000423314,0.000542319,0.120238765,0.019573166,0.016560815,0.024400363,0.017509087,0.022431351,Terrestrial,2,0.070750155,0.071698356,0.084420644,0.070337517,0.072777404,0.0756334,16,15,NA,1.234280822,0.007333154,,
Petaurista_alborufus_JQ743657.1,Petaurista_alborufus,Rodentia,Sciuridae,Petaurista_alborufus,Rodentia,Sciuridae,Petaurista_alborufus,105.6882608,26.86315132,943217.7398,15.665625,57.57001953,22.83961182,7.026792145,3731.015137,4290,NA,21.4,2286,0.001246,0.040653,0.030649645,0.0068563,0.0018536,0.0068563,43.84709554,1.084356331,2.917334237,0.427312349,0.000427102,0.000394215,0.000287795,0.000545934,0.000305181,0.00050077,0.013934982,0.01286196,0.009389846,0.017812068,0.009957089,0.016338528,Terrestrial,2,0.295949037,0.246248485,0.227121492,0.168413502,0.203090089,0.143261879,25,23,NA,5.522616718,0,,
Petaurista_elegans_caniceps_KU579289.1,Petaurista_elegans,Rodentia,Sciuridae,Petaurista_elegans,Rodentia,Sciuridae,Petaurista_elegans,102.6164037,18.23398123,2466864.46,19.18283081,36.62523926,23.646875,13.61572571,4595.186523,997,NA,NA,2286,0.011980667,0.411072,0.029144935,0.00655009,0.00272453,0.00655009,43.84709554,1.084356331,13.62073553,1.098352258,0.00087959,0.000643033,0.000570608,0.000751445,0.000583747,0.000740303,0.030179868,0.022063282,0.019578295,0.025783038,0.020029095,0.025400747,Terrestrial,2,0.223612725,0.161253286,0.206888227,0.168409221,0.202527957,0.142611152,24,22,NA,5.522616718,0.00138751,,
Petaurista_hainana_JX572159.1,Petaurista_hainana,NA,NA,NA,Rodentia,Sciuridae,Petaurista_hainana,109.5631398,18.94405714,14227.29822,23.13687286,31.68185303,26.72897339,18.13596039,4280.458496,2000,NA,NA,2286,0.001698,0.043132333,0.039367219,0.00729715,0.00189206,0.00729715,43.84709554,1.084356331,8.231635197,0.427312349,0.000206277,0.00053722,0.000392196,0.000743977,0.000415889,0.00068243,0.005239826,0.013646382,0.009962511,0.018898386,0.010564349,0.017334977,Terrestrial,2,0.295949037,0.345080123,0.219250967,0.170323929,0.203090089,0.143252309,25,24,NA,,0,,Subspecies of Petaurista alborufus
Petaurista_yunanensis_KX528208.1,Petaurista_yunanensis,NA,NA,NA,Rodentia,Sciuridae,Petaurista_yunanensis,104.6322633,25.58631503,347019.2596,15.49491272,52.61410156,21.80990906,7.411531067,4165.120605,2000,NA,NA,2286,0.002073,0.064317333,0.032230814,0.0050694,0.00154051,0.0050694,43.84709554,1.084356331,8.231635197,0.539840987,0.000251833,0.000399419,0.000307501,0.000494035,0.000329387,0.000485354,0.007813433,0.012392467,0.009540601,0.01532803,0.010219643,0.015058708,Terrestrial,2,0.232915514,0.260510113,0.207338142,0.167050289,0.203090089,0.143403279,24,23,NA,,0,,Subspecies of Petaurista alborufus
Petauroides_volans__KJ868139.1,Petauroides_volans,Diprotodontia,Pseudocheiridae,Petauroides_volans,Diprotodontia,Pseudocheiridae,Petauroides_volans,149.4909032,-27.71262126,633491.2646,18.59742889,41.15202148,23.75980835,12.40164948,4008.480713,1300,2,15,2636,0.008365333,0.347919333,0.024043888,0.00801675,0.00224454,0.00801675,50.05445458,1.201072689,20.65269166,0.973522909,0.000405048,0.000408945,0.00035807,0.000469465,0.000376175,0.000442673,0.016846198,0.017008293,0.014892341,0.019525356,0.015645354,0.018411044,Terrestrial,4,0.0481494,0.052979089,0.083215889,0.061530006,0.066828467,0.074953434,18,18,5.00E+05,5.77,0,,
Petaurus_breviceps_AB241055.1,Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,Diprotodontia,Petauridae,Petaurus_breviceps,142.9875062,-18.94849512,2698104.788,21.57481232,27.62861816,25.08618011,17.38288879,4681.458496,106.28,1.104164384,15.9,2636,0.009805667,0.421272667,0.023276295,0.00729648,0.00234979,0.00729648,50.05445458,1.201072689,13.11353042,1.089513625,0.000747752,0.000447952,0.000395555,0.00049923,0.000403478,0.00049283,0.032125038,0.019244985,0.016993891,0.021448003,0.017334301,0.021173027,Terrestrial,2,0.151172791,0.098913666,0.098176258,0.06691112,0.074074111,0.076698755,21,19,NA,5.394956712,0.010987296,,
Petrogale_brachyotis__KJ868140.1,Petrogale_brachyotis,Diprotodontia,Macropodidae,Petrogale_brachyotis,Diprotodontia,Macropodidae,Petrogale_brachyotis,128.8467001,-15.20208842,221775.5988,27.08070679,24.01846436,29.93559265,22.88681946,5487.390137,4050,NA,10.1,2607,0.002631,0.097032667,0.02711458,0.00959751,0.00244546,0.00959751,45.32009161,1.561389009,13.11353042,0.741142396,0.000200632,0.000364713,0.000287128,0.00050938,0.000306845,0.000457332,0.007399431,0.013450819,0.010589414,0.018786213,0.01131661,0.016866662,Terrestrial,2,0.195319825,0.27932377,0.193996052,0.191746575,0.197818269,0.195052696,25,24,NA,5.113716986,0.012728102,,
Petrogale_xanthopus_KY996509.1,Petrogale_xanthopus,Diprotodontia,Macropodidae,Petrogale_xanthopus,Diprotodontia,Macropodidae,Petrogale_xanthopus,140.7727045,-29.12533494,24922.63646,19.65896912,58.586875,27.27402039,11.02678604,4182.162109,8500,1.483013699,13.2,2607,0.002094,0.089989667,0.023269338,0.00817749,0.00197111,0.00817749,45.32009161,1.561389009,11.09630214,0.741142396,0.000188712,0.000290274,0.000228523,0.000405413,0.000244217,0.000363989,0.008109879,0.012474507,0.009820794,0.017422638,0.010495208,0.015642415,Terrestrial,3,0.16830767,0.130851671,0.178182262,0.187622513,0.197798493,0.193696666,22,22,NA,4.880939726,0,,
Phacochoerus_africanus_DQ409327.1,Phacochoerus_africanus,Cetartiodactyla,Suidae,Phacochoerus_africanus,Cetartiodactyla,Suidae,Phacochoerus_africanus,20.61340535,-3.36867873,9957729.535,23.4468277,21.57537354,26.5625,20.27736664,5483.26123,82500,1.583561644,16.96665753,1593,0.002799,0.1181,0.023700254,0.00501973,0.00156925,0.00501973,33.61484545,2.905896163,7.725687206,0.774994468,0.000362298,0.000450174,0.000328174,0.000590274,0.000359382,0.000551998,0.015286666,0.018994496,0.013846867,0.024905823,0.015163632,0.023290809,Terrestrial,2,0.065830729,0.041014813,0.151146243,0.112325494,0.360480672,0.191018629,16,15,22250,6.044662101,3.23E-06,,
Phalanger_gymnotis__KJ868142.1,Phalanger_gymnotis,Diprotodontia,Phalangeridae,Phalanger_gymnotis,Diprotodontia,Phalangeridae,Phalanger_gymnotis,140.8042989,-4.78626436,616455.7807,22.46958771,3.606999207,22.84107208,21.84077301,5487.819336,2597.89,NA,15.45,2646,0.004411667,0.166388333,0.026514279,0.00626986,0.00203371,0.00626986,50.14740089,1.684463092,4.183136425,0.869390294,0.001054631,0.000445686,0.000357923,0.0005899,0.000381521,0.000533206,0.039775976,0.016809289,0.013499255,0.022248383,0.014389274,0.020110164,Terrestrial,2,0.218415216,0.133401469,0.133446803,0.084875486,0.164794519,0.076329586,20,18,NA,5.480449077,0.020235648,,
Phalanger_vestitus_AB241057.1,Phalanger_vestitus,Diprotodontia,Phalangeridae,Phalanger_vestitus,Diprotodontia,Phalangeridae,Phalanger_vestitus,141.9738432,-5.18806259,88965.08717,18.03087463,3.440782166,18.37255096,17.41291199,5490.27002,1850,NA,NA,2646,0.005626,0.138957333,0.040487248,0.00603221,0.00219617,0.00603221,50.14740089,1.684463092,4.183136425,0.869390294,0.001344924,0.000568364,0.000456443,0.000752273,0.000486537,0.000679974,0.033218456,0.014038087,0.01127375,0.018580485,0.012017039,0.016794775,Terrestrial,2,0.106022674,0.140627671,0.119321099,0.096218018,0.166998355,0.076934969,18,18,NA,5.480449077,0,,
Phaner_electromontis_KM112338.1,Phaner_electromontis,Primates,Cheirogaleidae,Phaner_electromontis,Primates,Cheirogaleidae,Phaner_electromontis,49.43264237,-12.92383368,1515.338491,24.00545197,11.26815918,25.08356323,22.14890594,5263.605469,425,NA,NA,2474,0.001125333,0.014007667,0.080336958,0.00390046,0.00167397,0.00390046,38.33731897,1.396365474,23.79852923,0.401266548,4.73E-05,0.000451073,0.000318225,0.000704809,0.000341094,0.000615783,0.000588594,0.005614766,0.003961126,0.00877316,0.004245796,0.007665002,Terrestrial,5,0.167496142,NA,0.234195786,NA,0.432078494,NA,18,NA,NA,5.752419452,0,,
Phaner_pallescens_KM112340.1,Phaner_pallescens,Primates,Cheirogaleidae,Phaner_pallescens,Primates,Cheirogaleidae,Phaner_pallescens,44.67117282,-19.94101524,47678.91982,25.08986969,18.09386841,26.86061401,22.01577301,4959.958496,425,NA,NA,2474,0.002599333,0.029292667,0.088736658,0.00258184,0.00140529,0.00258184,38.33731897,1.396365474,15.72369963,0.538173235,0.000165313,0.000552848,0.000392275,0.000741239,0.000450524,0.000706701,0.001862963,0.006230209,0.00442067,0.00835324,0.005077089,0.007964028,Terrestrial,5,0.166935913,NA,0.233587989,NA,0.432078494,NA,18,NA,NA,5.752419452,0,,
Phaner_parienti_KM112341.1,Phaner_parienti,Primates,Cheirogaleidae,Phaner_parienti,Primates,Cheirogaleidae,Phaner_parienti,48.08956602,-13.84233568,1912.238156,25.49626923,10.37932861,26.62167053,23.76217346,5297.709961,425,NA,NA,2474,0.001369333,0.014168667,0.09664518,0.00400713,0.00157803,0.00400713,38.33731897,1.396365474,9.821815877,0.401266548,0.000139418,0.000548877,0.000387224,0.000857629,0.000415052,0.0007493,0.001442571,0.0056793,0.004006654,0.008873997,0.004294596,0.007753101,Terrestrial,5,0.166935913,NA,0.235025423,NA,0.432078494,NA,18,NA,NA,5.752419452,0,,
Phascogale_calura__KJ868143.1,Phascogale_calura,Dasyuromorphia,Dasyuridae,Phascogale_calura,Dasyuromorphia,Dasyuridae,Phascogale_calura,118.1056362,-33.14453438,46849.83347,16.19199066,42.79152832,22.08549652,10.53927994,3690.099121,51.5,1.105219178,3.85,2661,0.003008,0.166774333,0.018036349,0.00685869,0.00164308,0.00685869,33.45079839,0.999875972,9.821815877,1.155595247,0.000306257,0.000284561,0.000228523,0.000406092,0.000240983,0.000365436,0.01697999,0.015777088,0.012670135,0.022515199,0.013360982,0.020261101,Terrestrial,3,0.10489091,0.071714584,0.089629381,0.075400371,0.084514146,0.075515147,18,17,9000,1.947677123,0,,
Phascogale_tapoatafa_NC_006523.1,Phascogale_tapoatafa,Dasyuromorphia,Dasyuridae,Phascogale_tapoatafa,Dasyuromorphia,Dasyuridae,Phascogale_tapoatafa,140.1598438,-29.52944946,272010.8047,17.90367432,35.23750732,22.63409882,12.86533966,3823.311035,193.5,1.099356164,5.45,2661,0.004779667,0.141672,0.033737553,0.00772631,0.00192889,0.00772631,33.45079839,0.999875972,13.66447531,1.155595247,0.000349788,0.000452163,0.00036312,0.000645274,0.000382919,0.000580673,0.010367906,0.013402371,0.010763067,0.019126284,0.01134993,0.017211465,Terrestrial,3,0.070924898,0.071714584,0.092372302,0.08140751,0.084514146,0.075626375,17,17,15000,2.406449726,0,,
Phascolarctos_cinereus_AB241053.1,Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,Phascolarctos_cinereus,147.785661,-27.75099127,1084789.614,19.4359787,44.13566406,24.97818298,12.79878616,4084.440674,10250,2,21.05,2655,0.022936333,0.514529667,0.044577281,0.00376245,0.00215768,0.00376245,45.77594127,2.345562247,10.55111063,2.345562197,0.002173831,0.000649365,0.000530059,0.000760467,0.0005737,0.000723217,0.048765451,0.014567171,0.011890786,0.017059521,0.01286979,0.016223892,Terrestrial,4,0.019376762,0.022943005,0.059100571,0.052852585,0.065782112,0.07483325,11,11,5.00E+05,7.5245,0.000237688,,
Phascolosorex_dorsalis__KJ868144.1,Phascolosorex_dorsalis,Dasyuromorphia,Dasyuridae,Phascolosorex_dorsalis,Dasyuromorphia,Dasyuridae,Phascolosorex_dorsalis,141.9919021,-5.24209512,174794.9516,16.99181213,3.363821411,17.32675476,16.39131775,5458.196777,138.5,NA,NA,2661,0.004876667,0.126503333,0.038549709,0.00718976,0.00279976,0.00718976,33.45079839,0.999875972,8.172439517,0.861912218,0.000596721,0.000600164,0.000479363,0.000782797,0.000497662,0.000750713,0.015479262,0.015568579,0.012434937,0.020306182,0.012909614,0.019473897,Terrestrial,2,0.120027103,0.100562276,0.099099659,0.098847902,0.08424144,0.076510583,19,19,NA,2.428153699,0,,
Phascomurexia_naso__KJ868145.1,Phascomurexia_naso,Dasyuromorphia,Dasyuridae,Murexia_naso,Dasyuromorphia,Dasyuridae,Murexia_naso,141.4118814,-5.21565463,181140.5829,18.11936798,3.595830383,18.46746674,17.46979828,5553.25293,52.62,NA,NA,2661,0.004541333,0.090556,0.050149447,0.01006355,0.00303301,0.01006355,33.45079839,0.999875972,6.985812373,0.680908187,0.000650079,0.000644247,0.000489965,0.000833071,0.000545344,0.000800622,0.012962845,0.01284655,0.009770108,0.016611778,0.010874372,0.015964724,Terrestrial,2,0.105292304,0.112665782,0.093672015,0.078311115,0.084532851,0.075553195,19,19,NA,1.771904423,0,,Synonym
Philander_frenatus__KJ868146.1,Philander_frenatus,Didelphimorphia,Didelphidae,Philander_frenatus,Didelphimorphia,Didelphidae,Philander_frenatus,-47.37960049,-22.59284094,921860.9658,20.87944031,24.34141846,23.81840668,17.13466644,4380.82373,395.45,NA,NA,2699,0.003981,0.107875667,0.036903596,0.00493333,0.00220215,0.00493333,58.26778916,1.928957557,5.298021224,0.750559416,0.000751413,0.000459442,0.000374385,0.000560299,0.000382071,0.000540005,0.020361501,0.012449796,0.010144937,0.015182781,0.010353218,0.014632864,Terrestrial,2,0.118043639,0.130262971,0.140471839,0.138056028,0.139766418,0.113764885,18,17,NA,1.618826849,0.000475884,,
Philantomba_maxwellii_JN632685.1,Philantomba_maxwellii,Cetartiodactyla,Bovidae,Philantomba_maxwellii,Cetartiodactyla,Bovidae,Philantomba_maxwellii,-8.10188659,8.49240477,872152.0305,25.83842163,13.90062866,28.07172241,24.09988403,5577.03125,8557.69,3,14.26665753,1419,0.000978667,0.064485333,0.015176578,0.00885525,0.00218033,0.00885525,20.79505802,1.00044281,5.298021224,0.582168462,0.000184723,0.00035016,0.000236685,0.000578805,0.000241783,0.000516825,0.012171588,0.023072385,0.015595387,0.038138046,0.01593133,0.034054136,Terrestrial,2,0.255917236,0.219308691,0.2506217,0.225410625,0.289600805,0.266952295,28,27,2137000,6.267333334,0.000423513,,
Philantomba_monticola_JN632686.1,Philantomba_monticola,Cetartiodactyla,Bovidae,Philantomba_monticola,Cetartiodactyla,Bovidae,Philantomba_monticola,23.12027642,-4.69192096,6383795.312,22.49714661,11.6185083,24.30983276,20.87773895,5427.056152,4896.05,1.583315068,13.3,1419,0.001159333,0.045911333,0.025251572,0.00743416,0.00212369,0.00743416,20.79505802,1.00044281,8.646683781,0.582168462,0.000134078,0.000414801,0.000280378,0.000685655,0.000286417,0.000612234,0.005309704,0.016426743,0.011103377,0.027152973,0.011342557,0.02424537,Terrestrial,2,0.17577885,0.148465755,0.242812137,0.216702148,0.289600805,0.266821171,27,26,7.00E+06,4.981153699,0.000772081,,
Phoca_fasciata_NC_008428.1,Phoca_fasciata,Carnivora,Phocidae,Histriophoca_fasciata,Carnivora,Phocidae,Histriophoca_fasciata,-10.91951314,59.25860895,8048433.422,3.526969671,10.95924187,8.972265244,0.01118465,1370.265869,90000,2,31,1664,0.001838667,0.047823333,0.038447062,0.00537428,0.00166499,0.00537428,28.38310186,1.200543955,7.805779999,0.476257286,0.000235552,0.000421155,0.000334463,0.000557335,0.000340788,0.000527622,0.006126657,0.01095416,0.008699322,0.014496167,0.008863829,0.013723347,Marine,2,0.269957588,0.240292452,0.258053766,0.217205986,0.286298888,0.213485909,21,21,183000,10,0,,Synonym
Phoca_groenlandica_KP942551.1,Phoca_groenlandica,Carnivora,Phocidae,Pagophilus_groenlandicus,Carnivora,Phocidae,Pagophilus_groenlandicus,0.19912752,70.8758839,9513331.133,1.936527014,7.372551918,5.588516712,-0.142306641,1160.115356,132250,5.002739726,42,1664,0.002324333,0.049008667,0.047426986,0.00570738,0.00179903,0.00570738,28.38310186,1.200543955,3.958819815,0.476257286,0.000587128,0.0005324,0.000422809,0.00070455,0.000430804,0.000666989,0.012379615,0.011225666,0.008914941,0.014855464,0.009083525,0.014063489,Marine,2,0.269957588,0.240292452,0.253199728,0.207243042,0.286298888,0.213464061,21,21,4500000,18,0,,Synonym
Phoca_largha_KT901456.1,Phoca_largha,Carnivora,Phocidae,Phoca_largha,Carnivora,Phocidae,Phoca_largha,29.20232038,54.48205318,7137928.435,4.921454859,50.82275845,14.43427153,-3.224279201,1531.519409,150000,4.501369863,35.51082192,1664,0.000756333,0.009071,0.083379267,0.00733184,0.00166302,0.00733184,28.38310186,1.200543955,3.958819815,0.24719105,0.00019105,0.000522292,0.000378038,0.000906843,0.000383412,0.000751971,0.002291339,0.006264051,0.004533954,0.010876121,0.004598413,0.009018683,Terrestrial&Marine,2,0.468255419,0.422446243,0.275687492,0.228344599,0.286880445,0.213952344,22,22,320000,19,0,,
Phoca_vitulina_MT410883.1,Phoca_vitulina,Carnivora,Phocidae,Phoca_vitulina,Carnivora,Phocidae,Phoca_vitulina,-34.19935576,56.90529987,6820902.529,6.607256889,11.09181404,11.96018791,2.73870039,1445.384155,1.00E+05,3,43.8,1664,0.000782667,0.011242,0.069619878,0.00774152,0.00166492,0.00774152,28.38310186,1.200543955,4.712964211,0.24719105,0.000166067,0.000540477,0.0003912,0.000938417,0.000396762,0.000778153,0.002385335,0.007763252,0.005619084,0.013479148,0.00569897,0.011177161,Marine,2,0.468255419,0.422446243,0.276079685,0.224447265,0.286880445,0.21392696,22,22,315000,14.832,0,,
Phocarctos_hookeri_NC_008418.1,Phocarctos_hookeri,Carnivora,Otariidae,Phocarctos_hookeri,Carnivora,Otariidae,Phocarctos_hookeri,166.5689724,-51.54089555,876091.0127,9.095628357,11.53381548,11.31528177,7.223404789,1715.793457,112300,NA,NA,1664,0.002872667,0.046044667,0.062388695,0.0084867,0.00255352,0.0084867,28.38310186,1.200543955,2.33380999,0.40756168,0.001230891,0.000565395,0.000481415,0.000693804,0.000488481,0.000663741,0.019729398,0.009062454,0.00771638,0.011120665,0.007829647,0.010638796,Terrestrial&Marine,5,0.40000384,0.352555979,0.346091533,0.272625927,0.293304827,0.239805236,23,22,3031,10,0,,
Phocoena_dioptrica_MT948078.1,Phocoena_dioptrica,Cetartiodactyla,Phocoenidae,Phocoena_dioptrica,Cetartiodactyla,Phocoenidae,Phocoena_dioptrica,8.39669678,-51.92669153,36181118.96,5.425647259,4.795612335,7.325936794,3.880930185,1705.874146,65000,NA,NA,1558,0.001583,0.025380667,0.062370308,0.00779609,0.00251091,0.00779609,15.99462543,0.629095206,2.33380999,0.421484637,0.00067829,0.000380586,0.000303742,0.000480113,0.000318565,0.000472035,0.010875207,0.006102033,0.004869971,0.007697785,0.005107639,0.007568261,Marine,2,0.31662385,0.371127813,0.255239727,0.24633666,0.279500978,0.279816125,26,25,NA,9.14910274,0,,
Phocoena_phocoena_MF669491.1,Phocoena_phocoena,Cetartiodactyla,Phocoenidae,Phocoena_phocoena,Cetartiodactyla,Phocoenidae,Phocoena_phocoena,-8.19897572,60.86738714,10943491.97,6.449837208,10.69944096,11.54339886,2.800789118,1319.133911,52500,4.5,17.59726027,1558,0.001873667,0.036671333,0.051093497,0.00789976,0.0022943,0.00789976,15.99462543,0.629095206,7.527194386,0.609163633,0.00024892,0.000415366,0.00029187,0.000675397,0.000336828,0.000598745,0.004871846,0.008129521,0.005712466,0.013218853,0.006592393,0.011718606,Marine,2,0.261688238,0.355371803,0.253543599,0.244278316,0.279500978,0.279692657,26,25,7.00E+05,8.298205479,0,,
Phocoena_sinus_MT948066.1,Phocoena_sinus,Cetartiodactyla,Phocoenidae,Phocoena_sinus,Cetartiodactyla,Phocoenidae,Phocoena_sinus,-114.4890774,31.02487696,8408.120437,23.48372459,16.41704178,30.74954033,15.69204044,4106.310547,42500,NA,NA,1558,0.002555333,0.023254333,0.109886329,0.00862872,0.00271974,0.00862872,15.99462543,0.629095206,3.160011189,0.391752708,0.000808647,0.00068951,0.000528989,0.00100773,0.000581938,0.000875772,0.00735894,0.00627476,0.004813962,0.009170663,0.005295822,0.007969801,Marine,6,0.434847195,0.371127813,0.264656041,0.246862487,0.279500978,0.279678962,27,25,18,10,0,,
Phocoena_spinipinnis_MT948063.1,Phocoena_spinipinnis,Cetartiodactyla,Phocoenidae,Phocoena_spinipinnis,Cetartiodactyla,Phocoenidae,Phocoena_spinipinnis,-68.87708147,-36.19737802,951513.6386,13.88837433,8.534255028,17.65643311,10.76673985,3287.859375,60000,NA,NA,1558,0.002080333,0.027942333,0.074450953,0.009212,0.00267976,0.009212,15.99462543,0.629095206,2.732946539,0.391752708,0.000761205,0.00056134,0.000430657,0.000820408,0.000473764,0.000712979,0.010224252,0.007539731,0.005784441,0.011019439,0.006363443,0.009576488,Marine,3,0.434847195,0.249028043,0.268541849,0.239618198,0.279500978,0.279706887,27,24,6000,9.14910274,0,,
Phocoenoides_dalli_MT948085.1,Phocoenoides_dalli,Cetartiodactyla,Phocoenidae,Phocoenoides_dalli,Cetartiodactyla,Phocoenidae,Phocoenoides_dalli,-21.25653502,45.9285952,21517116.68,10.68163395,12.3735323,16.59154892,6.436989784,1950.952393,102500,5.953068493,21.84931507,1558,0.001619667,0.043105667,0.037574333,0.00880145,0.00230175,0.00880145,15.99462543,0.629095206,2.732946539,0.609163633,0.000592645,0.000359057,0.000252303,0.000583838,0.000291167,0.000517577,0.015772598,0.009555922,0.006714772,0.015538227,0.007749091,0.013774747,Marine,2,0.261688238,0.355371803,0.250758793,0.252008135,0.279500978,0.279770832,26,25,1100000,10.56298,0,,
Phodopus_roborovskii_KU885975.1,Phodopus_roborovskii,Rodentia,Cricetidae,Phodopus_roborovskii,Rodentia,Cricetidae,Phodopus_roborovskii,100.048228,43.07195815,3141864.39,5.201857758,123.8237891,21.04805603,-12.93825073,2750.044678,18.75,0.117260274,4.8,2121,0.008231,0.254007667,0.032404534,0.00484103,0.00186952,0.00484103,53.97975249,1.232957128,9.844288393,1.140574787,0.000836119,0.000530633,0.00045643,0.000673475,0.000473001,0.000616459,0.025802542,0.016375266,0.01408539,0.02078335,0.014596755,0.01902385,Terrestrial,2,0.07209794,0.050782838,0.108416873,0.072587191,0.129276058,0.098878438,24,24,NA,1.509339726,0,,
Phodopus_sungorus__MH166880.1,Phodopus_sungorus,Rodentia,Cricetidae,Phodopus_sungorus,Rodentia,Cricetidae,Phodopus_sungorus,75.6538433,52.54617987,1181966.721,2.700629425,128.5543262,19.36716919,-14.95738678,1779.64209,33.75,0.380821918,3.55,2121,0.004969,0.220648333,0.022519998,0.00444458,0.00165273,0.00444458,53.97975249,1.232957128,5.824980496,1.140574787,0.00085305,0.00032034,0.000275544,0.000406572,0.000285548,0.000372152,0.037879669,0.014224669,0.012235528,0.018053832,0.012679734,0.01652541,Terrestrial,2,0.135239225,0.099075478,0.115331563,0.079110944,0.129276058,0.101157326,25,25,NA,1.299883562,0,,
Phyllomys_blainvillii__KU892756.1,Phyllomys_blainvillii,Rodentia,Echimyidae,Phyllomys_blainvillii,Rodentia,Echimyidae,Phyllomys_blainvillii,-39.85227903,-10.340647,332344.1047,24.69741364,13.25359497,26.16544495,22.50727997,5503.842285,243.3,NA,NA,2185,0.003290333,0.080735667,0.040754396,0.01051827,0.00391164,0.01051827,34.09587119,0.987007175,5.824980496,0.517230579,0.000564866,0.000620237,0.000506827,0.000789903,0.000518159,0.000739524,0.013860247,0.015218891,0.012436124,0.019382043,0.012714192,0.018145862,Terrestrial,2,0.633867077,0.424522157,0.257055397,0.180751875,0.175473046,0.138940848,35,32,NA,2.024683805,0,,
