"Seq.Names","Species.NCBI","Order.RD","Family.RD","Species.RD","Species.Vertlife","Backbone","Lon","Lat","RangeSize","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","Habitat","Clade","dN","dS","W","MolRateAll","MolRate12nd","MolRate3rd","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Island","IUCN","IUCN.Categories","Length","BodyMass","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Bipes_biporus__AY605481.1","Bipes_biporus","Squamata","Bipedidae","Bipes_biporus","Bipes_biporus","Lacertoidea",-112.57228363,26.16216504,42527.6739131542,23.0949737548828,39.8704345703125,28.8471405029297,17.9616760253906,4636.99365234375,"Terrestrial",619,0.0121553333333333,0.278814666666667,0.0435964631224565,0.00645904,0.0020679,0.06737742,179.32012107,5.06405735350429,31.37607795,3.46733610769746,0.000391985676033763,0.000393685123193369,0.000304996739179545,0.000476353576466205,0.000313894551911161,0.000460863700526722,0.00899122653442617,0.00903020784249313,0.0069959055697443,0.0109264271078182,0.007200000399791,0.0105711259014801,0.0086936,"LC",2,240,14,0.0179284452667316,0.0179284452667316,0.0327246761420033,0.00643125995756145,0.04901708,0.0437900803702226,15,15
"Bipes_canaliculatus__AY605484.1","Bipes_canaliculatus","Squamata","Bipedidae","Bipes_canaliculatus","Bipes_canaliculatus","Lacertoidea",-101.81958311,18.49528926,7625.68803430245,24.81240234375,11.9060583496094,26.6149230957031,22.9808486938477,5332.76806640625,"Terrestrial",619,0.0127876666666667,0.376115333333333,0.0339993229027266,0.00670626,0.00207217,0.06648495,179.32012107,5.06405735350429,31.37607795,3.46733610769746,0.000412377186685769,0.000414165040889245,0.000320862993066004,0.000501133994788928,0.000330223679453953,0.000484838319072743,0.0121289823290186,0.0121815673233902,0.00943733479587241,0.0147395286730471,0.00971265458429086,0.0142602345481963,0,"LC",2,240,14,0.0179284452667316,0.0179284452667316,0.0350633972890169,0.0076732274452829,0.049168493,0.043884403724222,15,15
"Bipes_tridactylus__AY605477.1","Bipes_tridactylus","Squamata","Bipedidae","Bipes_tridactylus","Bipes_tridactylus","Lacertoidea",-100.67352107,17.35332035,2412.92762623633,24.2286712646484,8.13510314941406,25.554573059082,22.96005859375,5160.71875,"Terrestrial",619,0.014463,0.669616666666667,0.0215989247579461,0.00552717,0.00165842,0.06719571,179.32012107,5.06405735350429,51.31776189,4.43955238068538,0.000283891357452595,0.00028547883757747,0.000232152649122884,0.000353294181833771,0.000237827614879507,0.000318812471270056,0.0131437726939695,0.0132172708029109,0.0107483428793129,0.0163570263702038,0.0110110858547258,0.0147605714100545,0,"LC",2,160,4.3,0.0124765610877656,0.0124765610877656,0.0355493717225553,0.00843504637390285,0.049242905,0.0442378140664409,14,14
"Blanus_cinereus_EU443257.1","Blanus_cinereus","Squamata","Blanidae","Blanus_cinereus","Blanus_cinereus","Lacertoidea",-4.77734267,39.30384305,387751.042876824,14.7936080932617,59.8070751953125,23.798274230957,7.16819000244141,2913.01904296875,"Terrestrial",619,0.0179786666666667,0.793916666666667,0.022645533746195,0.00304194,0.00080625,0.04105915,179.32012107,5.06405735350429,107.5813292,5.65975542130844,0.00016756465107029,0.000167519232964268,0.00014243928995345,0.000195906918381486,0.000148205704479939,0.00018131920581331,0.00739945690608615,0.00739745129621486,0.00628995066090605,0.00865101792596975,0.00654458870967619,0.00800684178370387,1.9e-05,"LC",2,254,16.6,0.0386124637361138,0.0386124637361138,0.0413111223068661,0.0142362396094341,0.050398744,0.0439545727741863,18,18
"Boa_constrictor_AB177354.1","Boa_constrictor","Squamata","Boidae","Boa_constrictor","Boa_constrictor","Serpentes",-58.08075649,-9.73175152,13050313.0695052,24.1418243408203,13.8611389160156,25.9783874511719,22.0455169677734,5124.53125,"Terrestrial",505,0.0131603333333333,0.650324333333333,0.0202365691375534,0.00369511,0.00106806,0.02479578,84.78371041,9.75529389452969,58.32046646,9.41402595872968,0.000231452922952567,0.00023382626464003,0.000168532109360192,0.000312024467156637,0.000175737085104529,0.000295787606194804,0.0114373598300838,0.0115546396748703,0.00832809693256962,0.0154188422472072,0.00868413434658791,0.0146164897905498,0.000193004,"LC",2,4500,35283.8,0.0312580672587384,0.0312580672587384,0.0757188100221382,0.0446619947040739,0.080301853,0.0754267794852539,21,21
"Bothrops_diporus_MG182599.1","Bothrops_diporus","Squamata","Viperidae","Bothrops_diporus","Bothrops_diporus","Serpentes",-60.33824496,-27.90311708,1729735.82544969,19.5436492919922,42.258623046875,24.8433700561523,13.1623413085937,4172.5703125,"Terrestrial",472,0.000451,0.00373133333333333,0.120868322315526,0.00782417,0.00265605,0.02860954,48.46571197,2.36160496055419,1.36146003,0.364262114840495,0.000355180431941343,0.000346523322858019,0.000175707827881131,0.000739141907051676,0.000211771280223278,0.000527137583578268,0.00293857335931367,0.00286694905844247,0.0014537128051008,0.00611526571140906,0.0017520825652767,0.00436125507063942,0,"LC",2,1100,687.8,0.592401375758656,0.392122918625027,0.209179258135294,0.116752946799988,0.182359613,0.111572909570415,44,43
"Bothrops_jararaca_KU194299.1","Bothrops_jararaca","Squamata","Viperidae","Bothrops_jararaca","Bothrops_jararaca","Serpentes",-47.92720727,-22.7101396,1292125.39464993,21.0766220092773,24.2858764648437,23.9338455200195,17.3071182250977,4394.96533203125,"Terrestrial",472,0.00382733333333333,0.0551696666666667,0.0693738709073223,0.00532621,0.00224808,0.0196536,48.46571197,2.36160496055419,11.24545244,1.31348049858052,0.000344714303550534,0.000346165926488824,0.000236720621526671,0.000426886979311373,0.000275720112215324,0.00041611420018996,0.00496893569642443,0.00498986033158324,0.00341224467412104,0.00615342597621025,0.00397440864419492,0.0059981401462498,0.000208818,"LC",2,1600,2046.4,0.295213367659954,0.169934083488311,0.191269060028569,0.146201262597914,0.182193458,0.111500491062974,40,39
"Bothrops_pubescens_MG182598.1","Bothrops_pubescens","Squamata","Viperidae","Bothrops_pubescens","Bothrops_pubescens","Serpentes",-53.69037264,-30.80867538,295016.911646473,18.1562438964844,40.359833984375,23.4483779907227,12.4215339660645,3683.06176757812,"Terrestrial",472,0.000653333333333333,0.00373233333333333,0.175046887559168,0.00788309,0.00266756,0.02861242,48.46571197,2.36160496055419,1.36146003,0.364262114840495,0.000514525976796033,0.000501985005766236,0.000254536099517381,0.00107074511294995,0.0003067787947063,0.000763628724178422,0.00293936089907407,0.00286771740283905,0.00145410240117149,0.00611690460699011,0.00175255212465635,0.0043624238901152,0,"LC",2,1200,886,0.392122918625027,0.392122918625027,0.220223737920606,0.130113188090258,0.18229741,0.111544141389256,43,43
"Brookesia_decaryi_AB474914.1","Brookesia_decaryi","Squamata","Chamaeleonidae","Brookesia_decaryi","Brookesia_decaryi","Iguania",46.9409937,-16.21963512,1350.93360138495,26.4921508789063,13.2332958984375,27.9740844726563,24.209992980957,5272.53173828125,"Terrestrial",541,0.0213506666666667,1.12297633333333,0.0190125704637883,0.00426453,0.00150419,0.01576851,90.79567545,5.1247370687925,90.79567482,5.12473694777761,0.000235858292249583,0.000237016426034916,0.000198400736182825,0.000260865473379402,0.000203931276697741,0.000258878978296095,0.0124053868833151,0.0124663009920905,0.0104352400197913,0.0137206841061418,0.0107261286466316,0.0136162008598028,0,"EN",5,53,4.2,0.0838055255702519,0.0838055255702519,0.0452749852559097,0.0234228292551059,0.064448508,0.0527373272403719,21,21
"Bungarus_fasciatus_EU579523.1","Bungarus_fasciatus","Squamata","Elapidae","Bungarus_fasciatus","Bungarus_fasciatus","Serpentes",86.62033681,23.7277033,1088716.40684876,23.7453399658203,42.4316943359375,29.1418609619141,16.898811340332,4457.5419921875,"Terrestrial",457,0.00812566666666667,0.158435333333333,0.0512869604002474,0.00634832,0.00173913,0.02428026,56.21225227,2.15527678367251,29.59377847,2.01871067767966,0.000275878188733442,0.000273992264033473,0.000233515044381796,0.000350181144797425,0.000241748026957564,0.000319050084474257,0.00537910974993385,0.0053423377383884,0.0045531075064583,0.00682787870570969,0.00471363529971251,0.00622088113595279,0.000397146,"LC",2,2250,1777.1,0.0854642953480305,0.0477825002223343,0.0823089655246143,0.0414983431790676,0.08722914,0.0633440947744675,35,33
"Bungarus_multicinctus_EU579522.1","Bungarus_multicinctus","Squamata","Elapidae","Bungarus_multicinctus","Bungarus_multicinctus","Serpentes",108.63891923,24.629015,2066596.67910845,18.6027847290039,55.5447314453125,25.4624237060547,10.2993087768555,3926.60620117188,"Terrestrial",457,0.00985533333333333,0.2039,0.0483341507274808,0.00691622,0.00168693,0.02693704,56.21225227,2.15527678367251,29.59377847,2.01871067767966,0.000334602885018376,0.000332315513738921,0.000283222127505115,0.000424722309024108,0.000293207620504054,0.00038696454845001,0.00692270123674966,0.00687537711405323,0.00585966905888111,0.00878720951194097,0.00606626197193838,0.00800602767661743,0.000579655,"LC",2,1354,523.4,0.15025301015163,0.143845091255774,0.0785415609369102,0.0346446105337654,0.087224161,0.0636897751676683,37,36
"Caiman_crocodilus_NC_002744.2","Caiman_crocodilus","Crocodiles","Alligatoridae","Caiman_crocodilus","Caiman_crocodilus","Alligatoridae",-63.37045825,-1.31196249,8080203.06734182,25.2917984008789,6.42944885253906,26.2802703857422,24.4012664794922,5375.541015625,"Terrestrial",791,0.00242633333333333,0.0173616666666667,0.139752327925506,0.00482847,0.00228777,0.01383174,81.27396563,5.57798702306147,5.14259691,0.802329022980177,0.00048281710535349,0.000488171246553861,0.000319531663770513,0.000659664023569916,0.000353307312415095,0.000641602650415886,0.00345480545848832,0.00349311710080476,0.0022864138902991,0.0047202363879158,0.00252809608011268,0.00459099794572213,0.003080887,"LC",2,2000,40000,0.0731598163508216,0.0731598163508216,0.0312185424166244,0.0312185424166244,0.057399216,0.057399216,12,12
"Caiman_latirostris_MT554051.1","Caiman_latirostris","Crocodiles","Alligatoridae","Caiman_latirostris","Caiman_latirostris","Alligatoridae",-50.54103771,-21.52519696,2959624.73987788,22.4757659912109,27.1392431640625,25.8134948730469,18.310774230957,4564.8935546875,"Terrestrial",791,0.00477866666666667,0.0641883333333333,0.0744475891257498,0.00346695,0.0015172,0.0112645,81.27396563,5.57798702306147,19.1500461,1.51133190958158,0.000251051940215896,0.000254054489035556,0.000205984336368283,0.000302491195187318,0.000212009395492244,0.000283495419114533,0.00337219704713128,0.00341252808880664,0.00276683689542121,0.00406314292698423,0.00284776710679157,0.00380798656401995,0.000619551,"LC",2,2000,33838.44457,0.0415011472369377,0.0415011472369377,0.0284799483228441,0.0284799483228441,0.057149595,0.057149595,11,11
"Caiman_yacare_MT554042.1","Caiman_yacare","Crocodiles","Alligatoridae","Caiman_yacare","Caiman_yacare","Alligatoridae",-61.09610968,-17.94412545,1864054.27242093,24.4032623291016,21.160859375,26.9148345947266,20.9762237548828,4776.5302734375,"Terrestrial",791,0.00103833333333333,0.0137633333333333,0.0754419956405909,0.0044583,0.00213976,0.01342182,81.27396563,5.57798702306147,5.14259691,0.802329022980177,0.000206618393072691,0.000208909662455732,0.00013674146622409,0.00028229886432481,0.000151195532102352,0.000274569618909944,0.00273877157302453,0.00276914284519974,0.00181253776577614,0.00374193261893142,0.00200412954109346,0.00363947979608077,0,"LC",2,2500,63020.1186,0.0731598163508216,0.0731598163508216,0.0319659899952229,0.0319659899952229,0.057468553,0.057468553,12,12
"Calotes_mystaceus_MT872513.1","Calotes_mystaceus","Squamata","Agamidae","Calotes_mystaceus","Calotes_mystaceus","Iguania",95.91894932,17.17074185,56971.333484538,26.8751983642578,17.7579626464844,29.6818664550781,23.9375701904297,4780.69677734375,"Terrestrial",533,0.0191563333333333,0.356109666666667,0.0537933539200003,0.0059438,0.00220659,0.02680889,90.16927066,7.58800675163535,42.86150474,4.92209157314391,0.000452827150677514,0.000446604158053738,0.00035833189814141,0.000589786063826061,0.000364854446979471,0.000550629924158429,0.00841790142609334,0.00830221812750164,0.0066612670902489,0.010963920649067,0.00678251903612612,0.0102360214419296,0.010508561,"LC",2,158,138.3,0.0754178108405883,0.0309502880092905,0.0632726443867867,0.0290282269115856,0.066360577,0.0527557418720752,25,23
"Calotes_versicolor_AB183287.1","Calotes_versicolor","Squamata","Agamidae","Calotes_versicolor","Calotes_versicolor","Iguania",87.27398875,21.45348171,6478117.1847226,24.4196914672852,39.737099609375,29.4380554199219,18.1330123901367,4641.96728515625,"Terrestrial",533,0.0151243333333333,0.430589333333333,0.0351247282793814,0.00545021,0.00194525,0.0255769,90.16927066,7.58800675163535,42.86150474,4.92209157314391,0.000357516683911167,0.000352603498640523,0.000282910668610384,0.000465648664044613,0.000288060359894892,0.000434734057471688,0.0101784896688022,0.0100386114259994,0.00805445856719854,0.0132570040212369,0.00820107012938763,0.0123768660646659,0.001265596,"LC",2,150,117.7,0.0826837231038615,0.0826837231038615,0.0659113031474379,0.0315723983602738,0.066371116,0.0527061282191219,26,26
"Calumma_parsonii_AB474915.1","Calumma_parsonii","Squamata","Chamaeleonidae","Calumma_parsonii","Calumma_parsonii","Iguania",48.5749935,-17.59723354,39774.413807022,19.1626922607422,21.1524267578125,21.5822219848633,16.003010559082,4673.85986328125,"Terrestrial",541,0.01291,0.445563,0.028974578230239,0.00403729,0.0009777,0.02040634,90.79567545,5.1247370687925,52.86346226,5.22359720721441,0.000246353701568831,0.000247548135865711,0.000178575924092368,0.000295527898325767,0.000192128888264459,0.000285518981961888,0.00850240854625198,0.0085436320728686,0.00616319321970316,0.0101995582464542,0.00663094685064113,0.00985412038418936,0,"NT",3,300,438.2,0.0537104273803062,0.0537104273803062,0.0682929230467855,0.0407871038301667,0.066037892,0.058209647046677,22,22
"Caretta_caretta_MF554690.1","Caretta_caretta","Testudines","Cheloniidae","Caretta_caretta","Caretta_caretta","Cheloniidae",21.42681616,-5.75359789,153530878.975557,21.9268779754639,5.54106378555298,24.0916061401367,19.9713401794434,4454.63037109375,"Marine",725,0.00247166666666667,0.0491103333333333,0.0503288513618994,0.0036888,0.001403,0.01131847,35.35526063,8.03786943750415,9.33876009,1.14426884823387,0.000268283717971688,0.00027333679044304,0.000172239839156097,0.000362894477675921,0.000212974784050292,0.000317756480322354,0.00533061476095573,0.00543101586955679,0.00342228829975818,0.00721046612143913,0.00423166391219333,0.00631360485534359,0,"VU",4,924.7166667,97382.36534,0.042972493233515,0.042972493233515,0.0425825471704753,0.0425825471704753,0.05189965,0.05189965,13,13
"Carettochelys_insculpta_FJ862792.1","Carettochelys_insculpta","Testudines","Carettochelyidae","Carettochelys_insculpta","Carettochelys_insculpta","Carettochelyidae",138.35822813,-8.6919615,241334.839884179,26.3578887939453,9.49934326171875,27.5349426269531,24.7280624389648,5425.15234375,"Terrestrial",734,0.0287223333333333,2.72258666666667,0.0105496488633358,0.00456648,0.00217231,0.02936637,98.28492361,10.9676350664407,98.28492299,10.9676352069569,0.000295720535319775,0.000294953313507273,0.00021370424217293,0.000391044572373765,0.000232142721942533,0.000352087200838438,0.0280313154637326,0.0279585905965412,0.0202570004880101,0.0370670699508112,0.0220047818604958,0.033374305192477,0.007190202,"EN",5,411.8333333,10370.81766,0.00720382894112257,0.00720382894112257,0.0263276157245479,0.0263276157245479,0.05371814,0.05371814,8,8
"Causus_defilippi_GU045452.1","Causus_defilippi","Squamata","Viperidae","Causus_defilippii","Causus_defilippii","Serpentes",34.1021748,-14.91501845,1652957.78111881,22.0575927734375,22.994541015625,25.021452331543,18.2529602050781,5190.373046875,"Terrestrial",499,0.0210023333333333,0.437124333333333,0.0480465893380449,0.00707551,0.00217015,0.0280147,46.88436124,2.32152561774027,46.88436104,2.32152565025027,0.000449040018683609,0.000447906287466204,0.000390578742579449,0.000512597723424049,0.000400372292471999,0.000486828623637726,0.00934592912567144,0.00932233262833366,0.00812916687657942,0.010668764016058,0.00833300132200998,0.0101324283439249,0,"LC",2,420,41.7,0.0790397990890023,0.0507141271424423,0.0801666827091095,0.0240510614504138,0.086964656,0.0614981682765311,25,24
"Chalarodon_madagascariensis_AB266748.1","Chalarodon_madagascariensis","Squamata","Opluridae","Chalarodon_madagascariensis","Chalarodon_madagascariensis","Iguania",44.89158094,-22.44268634,153381.947806449,23.6812881469727,22.7137548828125,26.0597503662109,19.9652801513672,4768.40234375,"Terrestrial",554,0.006984,0.265239333333333,0.0263309363367424,0.00492131,0.00090168,0.05071216,97.22128214,17.3069172292607,31.29951595,4.48430781640647,0.000227850761031144,0.000224985858656794,0.000148752824498568,0.000346554317700098,0.00016832351090679,0.000308190142006473,0.0086533482181262,0.00854454455320099,0.00564935567031078,0.0131614885725318,0.00639261394863159,0.0117044885174259,0,"LC",2,90,18.2,0.0274457530263906,0.0274457530263906,0.0633292928385584,0.0218330972268899,0.064529936,0.0450866955187396,19,19
"Chamaeleo_africanus__EF222196.1","Chamaeleo_africanus","Squamata","Chamaeleonidae","Chamaeleo_africanus","Chamaeleo_africanus","Iguania",16.72954317,16.38254551,7663810.76192661,26.364111328125,43.57490234375,31.7893127441406,19.7418807983398,5626.14892578125,"Terrestrial",541,0.00351966666666667,0.0821956666666667,0.0428205866489312,0.00473537,0.00125385,0.02215456,90.79567545,5.1247370687925,11.27513213,1.01419007592971,0.000314681588289337,0.000312480423648206,0.000252778305047611,0.000381177437212578,0.000264868800495777,0.000375000312523052,0.00734883879264161,0.00729743443755472,0.00590319574834504,0.00890173318590189,0.00618554814924256,0.00875747722929462,0,"LC",2,200,147.8,0.111291860463376,0.111291860463376,0.0642957514465135,0.0324534864831441,0.065898676,0.0577383849050668,27,27
"Chamaeleo_arabicus__EF222194.1","Chamaeleo_arabicus","Squamata","Chamaeleonidae","Chamaeleo_arabicus","Chamaeleo_arabicus","Iguania",48.99963196,15.44672933,227614.679198373,24.683251953125,36.8356591796875,29.3929901123047,19.2234115600586,5958.3466796875,"Terrestrial",541,0.001392,0.0312746666666667,0.0445088676671214,0.00326918,0.00087196,0.01675651,90.79567545,5.1247370687925,5.72981459,0.950304530236259,0.000250035558218838,0.000238986607327029,0.000173229669314268,0.000384386188827506,0.000181628727587588,0.000354934888693304,0.00561765713944547,0.00536941557611379,0.00389202598030218,0.00863617092446167,0.00408073125890274,0.00797447581340052,0.000304466,"LC",2,230,215,0.133566194980321,0.133566194980321,0.0623297861341259,0.0360158042221823,0.065997457,0.0579216111863678,27,27
"Chamaeleo_calcaricarens__EF222195.1","Chamaeleo_calcaricarens","Squamata","Chamaeleonidae","Chamaeleo_calcaricarens","Chamaeleo_calcaricarens","Iguania",39.76460303,10.39477455,148669.911677977,20.5068237304687,17.0525524902344,23.008235168457,18.0168426513672,6433.4951171875,"Terrestrial",541,0.00377933333333333,0.059684,0.0633223867926636,0.0039211,0.00121727,0.01819584,90.79567545,5.1247370687925,11.27513213,1.01419007592971,0.000337897513782035,0.000335533956181775,0.000271427258512152,0.000409299155518156,0.000284409741454789,0.000402666307736184,0.00533614620194927,0.00529882042002639,0.00428643442327728,0.00646373543780534,0.00449145643208352,0.00635898815776849,0,"LC",2,150,68.4,0.111291860463376,0.111291860463376,0.0661752774923848,0.0335955598636839,0.065922483,0.0578400507163055,27,27
"Chamaeleo_calyptratus__EF222192.1","Chamaeleo_calyptratus","Squamata","Chamaeleonidae","Chamaeleo_calyptratus","Chamaeleo_calyptratus","Iguania",43.36464059,16.51373164,92115.3916280237,21.8547637939453,31.1562377929687,25.7701263427734,17.2115463256836,5909.84716796875,"Terrestrial",541,0.00126033333333333,0.0248816666666667,0.0506530912988144,0.00299258,0.00083025,0.01628265,90.79567545,5.1247370687925,5.72981459,0.950304530236259,0.000226385164182334,0.00021638131281214,0.000156844200114283,0.000348027820870881,0.000164448807233877,0.000321362263924661,0.00446932572874645,0.00427182837737694,0.00309643885679204,0.00687081107879052,0.00324657001215888,0.00634437614140606,0,"LC",2,239,238.3,0.133566194980321,0.133566194980321,0.0630983135626173,0.0401856654237644,0.065971791,0.057913483831344,27,27
