,Group,Tips.Label,Clade,dN,dS,dNdS,Species,Clade.Age,Tip.Age,Order,Family,Lat,Habitat,BodyMass,Longevity,MaturityAge,Fecundity,Ref.BodyMass,Ref.Longevity,Ref.MaturityAge,Ref.Fecundity,AnnualTemp,ThermoMode
1343,Mammals,CHIROPTERA_Phyllostomidae_Leptonycteris_yerbabuenae,Mammals_Node618,8.41E-11,6.19E-10,0.13598348,Leptonycteris_yerbabuenae,44.749854,15.652798,Chiroptera,Phyllostomidae,22.89392577,Terrestrial,22.24,10,3.647416331,1,Generation length for mammals,Generation length for mammals,Predicted,Worldspecies.org,20.48062286,Endotherms
1344,Mammals,CHIROPTERA_Phyllostomidae_Anoura_caudifer,Mammals_Node618,9.93E-11,7.81E-10,0.127181501,Anoura_caudifer,44.749854,15.652798,Chiroptera,Phyllostomidae,7.539808987,Terrestrial,10.81,10,3.045841888,2.213293367,Generation length for mammals,Animal Diversity Web,Predicted,Life history characteristics of non-volant placental mammals,21.42690107,Endotherms
1345,Mammals,CHIROPTERA_Phyllostomidae_Phyllostomus_discolor,Mammals_Node618,1.14E-10,9.83E-10,0.116502047,Phyllostomus_discolor,44.749854,15.248155,Chiroptera,Phyllostomidae,5.322412085,Terrestrial,36.7,9,4.13365224,1.954033112,Generation length for mammals,Generation length for mammals,Predicted,Worldspecies.org,24.5883606,Endotherms
1346,Mammals,CHIROPTERA_Phyllostomidae_Tonatia_saurophila,Mammals_Node618,1.20E-10,9.18E-10,0.130927442,Tonatia_saurophila,44.749854,15.248155,Chiroptera,Phyllostomidae,0.910774465,Terrestrial,27.7,14.32676864,3.853067217,2.010879393,Generation length for mammals,Estimated by body mass of Chiroptera,Predicted,Life history characteristics of non-volant placental mammals,22.5045273,Endotherms
1347,Mammals,CHIROPTERA_Phyllostomidae_Carollia_perspicillata,Mammals_Node618,1.05E-10,8.02E-10,0.13074388,Carollia_perspicillata,44.749854,20.051992,Chiroptera,Phyllostomidae,6.423667155,Terrestrial,19.23,14.7,3.517275598,2,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,21.22006719,Endotherms
1348,Mammals,CHIROPTERA_Phyllostomidae_Artibeus_jamaicensis,Mammals_Node618,1.27E-10,9.51E-10,0.133069893,Artibeus_jamaicensis,44.749854,14.460645,Chiroptera,Phyllostomidae,16.62210939,Terrestrial,43.63,14.6,4.316203442,2,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,20.86253416,Endotherms
1349,Mammals,CHIROPTERA_Phyllostomidae_Sturnira_hondurensis,Mammals_Node618,1.36E-10,9.80E-10,0.139044349,Sturnira_hondurensis,44.749854,14.460645,Chiroptera,Phyllostomidae,16.69081733,Terrestrial,20,7.509727465,3.551946327,5.38555103,https://www.gbif.org/species/7964865,Predicted,Predicted,,20.83673401,Endotherms
1350,Mammals,CHIROPTERA_Molossidae_Molossus_molossus,Mammals_Node629,1.04E-10,7.96E-10,0.131186777,Molossus_molossus,49.7602,18.546731,Chiroptera,Molossidae,7.465197629,Terrestrial,13.7,5.58,3.23157981,2,Generation length for mammals,Worldspecies.org,Predicted,Worldspecies.org,23.50855408,Endotherms
1351,Mammals,CHIROPTERA_Miniopteridae_Miniopterus_schreibersii,Mammals_Node629,7.03E-11,6.10E-10,0.115297664,Miniopterus_schreibersii,49.7602,2.175358,Chiroptera,Miniopteridae,41.63496399,Terrestrial,11.46,14,3.090602109,1,Generation length for mammals,Generation length for mammals,Predicted,Worldspecies.org,12.79226456,Endotherms
1352,Mammals,CHIROPTERA_Miniopteridae_Miniopterus_natalensis,Mammals_Node629,8.61E-11,7.73E-10,0.111397423,Miniopterus_natalensis,49.7602,2.175358,Chiroptera,Miniopteridae,14.68691723,Terrestrial,10.43,6.797172291,3.018731271,6.055503635,Generation length for mammals,Generation length for mammals,Predicted,,20.92144623,Endotherms
1353,Mammals,CHIROPTERA_Vespertilionidae_Aeorestes_cinereus,Mammals_Node629,1.06E-10,9.12E-10,0.116641015,Aeorestes_cinereus,49.7602,21.131906,Chiroptera,Vespertilionidae,25.52302192,Terrestrial,24,14,3.717485211,2,worldspecies.org,Worldspecies.org,Predicted,Worldspecies.org,10.06083832,Endotherms
1354,Mammals,CHIROPTERA_Vespertilionidae_Nycticeius_humeralis,Mammals_Node629,1.33E-10,8.92E-10,0.148530608,Nycticeius_humeralis,49.7602,21.131906,Chiroptera,Vespertilionidae,35.27765932,Terrestrial,9.12,5.5,2.919182562,2,Generation length for mammals,Generation length for mammals,Predicted,Worldspecies.org,15.60211487,Endotherms
1355,Mammals,CHIROPTERA_Vespertilionidae_Pipistrellus_pipistrellus,Mammals_Node629,1.46E-10,1.11E-09,0.13217037,Pipistrellus_pipistrellus,49.7602,4.729886,Chiroptera,Vespertilionidae,45.67802038,Terrestrial,5.3,16.35,2.548992729,1,Generation length for mammals,Generation length for mammals,Predicted,Worldspecies.org,10.43571625,Endotherms
1356,Mammals,CHIROPTERA_Vespertilionidae_Pipistrellus_kuhlii,Mammals_Node629,1.39E-10,1.10E-09,0.126066047,Pipistrellus_kuhlii,49.7602,4.729886,Chiroptera,Vespertilionidae,36.9486743,Terrestrial,6.07,8,2.636862803,2,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,16.60406799,Endotherms
1357,Mammals,CHIROPTERA_Vespertilionidae_Murina_aurata,Mammals_Node629,1.09E-10,8.73E-10,0.125401683,Murina_aurata,49.7602,19.969232,Chiroptera,Vespertilionidae,25.09529412,Terrestrial,6.544285714,6.328955881,2.686895549,6.585743041,Generation length for mammals,Generation length for mammals,Predicted,,14.51093445,Endotherms
1358,Mammals,CHIROPTERA_Vespertilionidae_Myotis_davidii,Mammals_Node629,1.26E-10,9.68E-10,0.129902081,Myotis_davidii,49.7602,6.99732,Chiroptera,Vespertilionidae,34.42493274,Terrestrial,5,24,2.512153146,2.394252114,worldspecies.org,worldspecies.org,Predicted,Life history characteristics of non-volant placental mammals,10.90918503,Endotherms
1359,Mammals,CHIROPTERA_Vespertilionidae_Myotis_myotis,Mammals_Node629,8.60E-11,6.68E-10,0.128808963,Myotis_myotis,49.7602,6.99732,Chiroptera,Vespertilionidae,45.29829159,Terrestrial,25.59,22,3.777544837,1.5,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,10.77639465,Endotherms
1360,Mammals,CHIROPTERA_Vespertilionidae_Myotis_septentrionalis,Mammals_Node629,9.73E-11,7.74E-10,0.125693014,Myotis_septentrionalis,49.7602,5.434519,Chiroptera,Vespertilionidae,47.1195154,Terrestrial,9.6,19,2.956833365,2.240236059,Generation length for mammals,Worldspecies.org,Predicted,Life history characteristics of non-volant placental mammals,5.502083588,Endotherms
1361,Mammals,CHIROPTERA_Vespertilionidae_Myotis_lucifugus,Mammals_Node629,7.83E-11,5.69E-10,0.137618637,Myotis_lucifugus,49.7602,5.434519,Chiroptera,Vespertilionidae,50.75133782,Terrestrial,7.8,34,2.807352058,2.288153909,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,3.888493729,Endotherms
1362,Mammals,PHOLIDOTA_Manidae_Phataginus_tricuspis,Mammals_Node645,1.35E-10,7.46E-10,0.181543116,Phataginus_tricuspis,21.132396,1.18172,Pholidota,Manidae,0.700125821,Terrestrial,1802.99,13,10.93703684,1,Generation length for mammals,animalia.bio,Predicted,Life history characteristics of non-volant placental mammals,21.43571478,Endotherms
1363,Mammals,PHOLIDOTA_Manidae_Manis_tricuspis,Mammals_Node645,1.27E-10,7.20E-10,0.176401411,Manis_tricuspis,21.132396,1.18172,Pholidota,Manidae,0.700125821,Terrestrial,2100,15.31518014,24,1,worldspecies.org,Predicted,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,23.71041718,Endotherms
1364,Mammals,PHOLIDOTA_Manidae_Manis_pentadactyla,Mammals_Node645,1.12E-10,6.53E-10,0.171568627,Manis_pentadactyla,21.132396,8.648022,Pholidota,Manidae,25.33439556,Terrestrial,4675,15,13.87655474,1.192239264,Generation length for mammals,worldspecies.org,Predicted,Life history characteristics of non-volant placental mammals,18.631073,Endotherms
1365,Mammals,PHOLIDOTA_Manidae_Manis_javanica,Mammals_Node645,1.39E-10,7.92E-10,0.175018262,Manis_javanica,21.132396,8.648022,Pholidota,Manidae,5.798023255,Terrestrial,4861.71,6,14.01299078,1,Generation length for mammals,worldspecies.org,Predicted,Life history characteristics of non-volant placental mammals,22.68023207,Endotherms
1366,Mammals,CARNIVORA_Viverridae_Paradoxurus_hermaphroditus,Mammals_Node650,9.94E-11,8.69E-10,0.11440419,Paradoxurus_hermaphroditus,26.361137,26.361136,Carnivora,Viverridae,17.18031749,Terrestrial,3200,23.11,12.62262393,6.58,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,21.26295302,Endotherms
1367,Mammals,CARNIVORA_Hyaenidae_Hyaena_hyaena,Mammals_Node650,1.39E-10,8.95E-10,0.155466708,Hyaena_hyaena,26.361137,2.421812,Carnivora,Hyaenidae,23.67136159,Terrestrial,35070.51,24.33,22.95800212,2.61,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,20.77128653,Endotherms
1368,Mammals,CARNIVORA_Hyaenidae_Crocuta_crocuta,Mammals_Node650,1.08E-10,7.29E-10,0.148357871,Crocuta_crocuta,26.361137,2.421812,Carnivora,Hyaenidae,0.549069987,Terrestrial,63369.98,41.1,26.61515762,2,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,21.4789257,Endotherms
1369,Mammals,CARNIVORA_Eupleridae_Cryptoprocta_ferox,Mammals_Node650,7.42E-11,5.77E-10,0.128659656,Cryptoprocta_ferox,26.361137,17.316887,Carnivora,Eupleridae,19.05352942,Terrestrial,9500,21.03333333,49.17,3,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,23.04293365,Endotherms
1370,Mammals,CARNIVORA_Herpestidae_Suricata_suricatta,Mammals_Node650,1.33E-10,9.90E-10,0.134819997,Suricata_suricatta,26.361137,6.929124,Carnivora,Herpestidae,26.02385234,Terrestrial,729.99,15.2,8.725540692,3.63,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,19.11266479,Endotherms
1371,Mammals,CARNIVORA_Herpestidae_Helogale_parvula,Mammals_Node650,1.25E-10,9.81E-10,0.127868278,Helogale_parvula,26.361137,5.820886,Carnivora,Herpestidae,7.127482943,Terrestrial,281.83,13.27777778,13.5,7.8754,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,22.59877319,Endotherms
1372,Mammals,CARNIVORA_Herpestidae_Mungos_mungo,Mammals_Node650,1.30E-10,9.55E-10,0.136404535,Mungos_mungo,26.361137,5.820886,Carnivora,Herpestidae,4.510810853,Terrestrial,1260,13.8,11.29,3.24,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,23.45191803,Endotherms
1373,Mammals,CARNIVORA_Felidae_Neofelis_nebulosa,Mammals_Node656,9.89E-11,7.19E-10,0.137570093,Neofelis_nebulosa,4.22643,2.481438,Carnivora,Felidae,24.04339237,Terrestrial,14945.05,17.93,18.55159232,2.615869766,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,17.39345856,Endotherms
1374,Mammals,CARNIVORA_Felidae_Panthera_uncia,Mammals_Node656,1.03E-10,6.58E-10,0.156541185,Panthera_uncia,4.22643,1.358754,Carnivora,Felidae,37.73676382,Terrestrial,41000,20.73,23.8717283,2,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,-2.45140419,Endotherms
1375,Mammals,CARNIVORA_Felidae_Panthera_onca,Mammals_Node656,9.31E-11,6.82E-10,0.13655872,Panthera_onca,4.22643,1.253287,Carnivora,Felidae,3.821372752,Terrestrial,83943.09,24.67,28.55191087,2.46,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,21.74715734,Endotherms
1376,Mammals,CARNIVORA_Felidae_Panthera_pardus,Mammals_Node656,9.68E-11,6.35E-10,0.152416357,Panthera_pardus,4.22643,0.988487,Carnivora,Felidae,13.51315947,Terrestrial,52399.99,24.43,25.38072,2.218006142,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,19.552943,Endotherms
1377,Mammals,CARNIVORA_Felidae_Panthera_leo,Mammals_Node656,9.78E-11,6.96E-10,0.140503876,Panthera_leo,4.22643,0.988487,Carnivora,Felidae,8.201440038,Terrestrial,158623.9,29,33.47245891,2.414087438,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,23.20878881,Endotherms
1378,Mammals,CARNIVORA_Felidae_Acinonyx_jubatus,Mammals_Node656,1.04E-10,7.28E-10,0.142298992,Acinonyx_jubatus,4.22643,2.225932,Carnivora,Felidae,13.34805846,Terrestrial,50577.92,19.5,25.15728653,2.843321808,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,19.43940014,Endotherms
1379,Mammals,CARNIVORA_Felidae_Puma_yagouaroundi,Mammals_Node656,1.17E-10,8.32E-10,0.141069397,Puma_yagouaroundi,4.22643,1.7604,Carnivora,Felidae,8.280722126,Terrestrial,6875,13.30166667,15.28016612,4,Generation length for mammals,Generation length for mammals,Predicted,Worldspecies.org,23.91834259,Endotherms
1380,Mammals,CARNIVORA_Felidae_Puma_concolor,Mammals_Node656,1.08E-10,6.56E-10,0.164067013,Puma_concolor,4.22643,1.7604,Carnivora,Felidae,0.894821266,Terrestrial,53954.05,21.27,25.56672809,1.2825,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,18.98300323,Endotherms
1381,Mammals,CARNIVORA_Felidae_Lynx_pardinus,Mammals_Node656,1.10E-10,6.66E-10,0.165690377,Lynx_pardinus,4.22643,0.59765,Carnivora,Felidae,37.77753336,Terrestrial,11050,12,17.20354898,2.730394526,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,17.55278931,Endotherms
1382,Mammals,CARNIVORA_Felidae_Prionailurus_bengalensis,Mammals_Node656,9.64E-11,7.96E-10,0.12109189,Prionailurus_bengalensis,4.22643,2.63748,Carnivora,Felidae,29.14590192,Terrestrial,2780.97,15.67,12.18767358,5.28,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,16.63734589,Endotherms
1383,Mammals,CARNIVORA_Felidae_Felis_nigripes,Mammals_Node656,1.02E-10,8.15E-10,0.125372326,Felis_nigripes,4.22643,1.510412,Carnivora,Felidae,25.61186397,Terrestrial,1362.77,13.2,10.19826075,2.582048691,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,19.24007416,Endotherms
1384,Mammals,CARNIVORA_Canidae_Vulpes_lagopus,Mammals_Node670,9.68E-11,8.65E-10,0.111920173,Vulpes_lagopus,4.550316,1.429641,Carnivora,Canidae,82.35255171,Terrestrial,3584.37,16.3,12.98546803,9,Paternal care and litter size coevolution in mammals,AnAge,Predicted,Life history characteristics of non-volant placental mammals,-10.65038986,Endotherms
1385,Mammals,CARNIVORA_Canidae_Vulpes_vulpes,Mammals_Node670,1.02E-10,8.59E-10,0.119099295,Vulpes_vulpes,4.550316,1.429641,Carnivora,Canidae,51.37384312,Terrestrial,4820.36,17.1,13.98311811,5.158194769,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,4.475209427,Endotherms
1386,Mammals,CARNIVORA_Canidae_Chrysocyon_brachyurus,Mammals_Node670,1.07E-10,8.26E-10,0.129240375,Chrysocyon_brachyurus,4.550316,1.939405,Carnivora,Canidae,19.43189216,Terrestrial,23325,15.6,20.73394053,3.127322325,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,20.16391689,Endotherms
1387,Mammals,CARNIVORA_Canidae_Lycaon_pictus,Mammals_Node670,1.24E-10,9.03E-10,0.137386805,Lycaon_pictus,4.550316,1.427313,Carnivora,Canidae,9.334775358,Terrestrial,21999.99,13,20.4331843,7.116725375,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,18.92864327,Endotherms
1388,Mammals,CARNIVORA_Canidae_Canis_lupus,Mammals_Node670,8.55E-11,7.69E-10,0.111111111,Canis_lupus,4.550316,1.427313,Carnivora,Canidae,63.66278703,Terrestrial,31756.51,23.56666667,22.04,3.9524,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,0.759317017,Endotherms
1389,Mammals,CARNIVORA_Ursidae_Ailuropoda_melanoleuca,Mammals_Node675,1.01E-10,6.80E-10,0.14885895,Ailuropoda_melanoleuca,8.910032,8.910032,Carnivora,Ursidae,31.96710913,Terrestrial,118000,32.27,31.08752706,1.321210443,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,7.392411041,Endotherms
1390,Mammals,CARNIVORA_Ursidae_Helarctos_malayanus,Mammals_Node675,1.22E-10,8.28E-10,0.147682859,Helarctos_malayanus,8.910032,1.441581,Carnivora,Ursidae,12.57714763,Terrestrial,57075.78,28.5,25.92855182,1.071667779,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,23.1397583,Endotherms
1391,Mammals,CARNIVORA_Ursidae_Ursus_thibetanus,Mammals_Node675,9.43E-11,6.59E-10,0.143107682,Ursus_thibetanus,8.910032,1.441581,Carnivora,Ursidae,30.26535981,Terrestrial,99714.19,36.51,29.80687318,1.457542334,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,11.49739456,Endotherms
1392,Mammals,CARNIVORA_Phocidae_Neomonachus_schauinslandi,Mammals_Node681,1.01E-10,6.65E-10,0.15253304,Neomonachus_schauinslandi,20.453365,3.641731,Carnivora,Phocidae,24.00477433,Marine,223000,30,36.44587691,1,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,21.29355817,Endotherms
1393,Mammals,CARNIVORA_Phocidae_Leptonychotes_weddellii,Mammals_Node681,1.00E-10,6.61E-10,0.151380514,Leptonychotes_weddellii,20.453365,3.179814,Carnivora,Phocidae,83.80178138,Marine,4.00E+05,25,42.17424008,1,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,-11.80003968,Endotherms
1394,Mammals,CARNIVORA_Phocidae_Mirounga_leonina,Mammals_Node681,1.30E-10,1.06E-09,0.122137405,Mirounga_leonina,20.453365,0.616258,Carnivora,Phocidae,83.29577023,Marine,1600000,22.68,59.6303762,1,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,-9.36598413,Endotherms
1395,Mammals,CARNIVORA_Phocidae_Mirounga_angustirostris,Mammals_Node681,1.51E-10,1.02E-09,0.148148148,Mirounga_angustirostris,20.453365,0.616258,Carnivora,Phocidae,44.83124153,Marine,1112391,20.29166667,41.62,1,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,11.98488617,Endotherms
1396,Mammals,CARNIVORA_Phocidae_Erignathus_barbatus,Mammals_Node681,7.59E-11,5.51E-10,0.137663541,Erignathus_barbatus,20.453365,5.22169,Carnivora,Phocidae,85.52001564,Marine,280000,31.45,38.57857171,1,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,-4.069002438,Endotherms
1397,Mammals,CARNIVORA_Phocidae_Halichoerus_grypus,Mammals_Node681,1.13E-10,6.71E-10,0.167911775,Halichoerus_grypus,20.453365,1.396188,Carnivora,Phocidae,59.61125702,Marine,197570,44.79,35.35987415,1,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,7.792865467,Endotherms
1398,Mammals,CARNIVORA_Phocidae_Phoca_largha,Mammals_Node681,1.21E-10,6.45E-10,0.18794835,Phoca_largha,20.453365,0.360102,Carnivora,Phocidae,53.98842869,Marine,98879.18,35.51,29.74431467,1,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,4.921454859,Endotherms
1399,Mammals,CARNIVORA_Phocidae_Phoca_vitulina,Mammals_Node681,1.45E-10,7.50E-10,0.19382716,Phoca_vitulina,20.453365,0.360102,Carnivora,Phocidae,70.52322906,Marine,87316.66,43.8,28.83437405,1,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,6.607256889,Endotherms
1400,Mammals,CARNIVORA_Procyonidae_Potos_flavus,Mammals_Node695,7.22E-11,5.52E-10,0.130834666,Potos_flavus,16.605937,16.605937,Carnivora,Procyonidae,4.39718952,Terrestrial,2441.81,32.13333333,27.65,1,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,24.6006424,Endotherms
1401,Mammals,CARNIVORA_Procyonidae_Nasua_narica,Mammals_Node695,1.03E-10,8.50E-10,0.12108584,Nasua_narica,16.605937,13.355923,Carnivora,Procyonidae,19.38471522,Terrestrial,4578.43,20.57777778,23,4.17,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,21.14911957,Endotherms
1402,Mammals,CARNIVORA_Procyonidae_Procyon_lotor,Mammals_Node695,1.05E-10,9.07E-10,0.11581791,Procyon_lotor,16.605937,6.395592,Carnivora,Procyonidae,38.41853861,Terrestrial,6373.72,21,14.99385539,3.915998902,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,11.26747742,Endotherms
1403,Mammals,CARNIVORA_Procyonidae_Bassariscus_astutus,Mammals_Node695,1.24E-10,9.18E-10,0.134952767,Bassariscus_astutus,16.605937,0.269021,Carnivora,Procyonidae,30.93230568,Terrestrial,1010.37,17.33333333,10.7,2.7,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,16.82935638,Endotherms
1404,Mammals,CARNIVORA_Procyonidae_Bassariscus_sumichrasti,Mammals_Node695,1.18E-10,7.97E-10,0.147744946,Bassariscus_sumichrasti,16.605937,0.269021,Carnivora,Procyonidae,16.71991947,Terrestrial,906,23.33333333,9.209380391,2.113943789,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,23.37994385,Endotherms
1405,Mammals,CARNIVORA_Mustelidae_Taxidea_taxus,Mammals_Node699,9.95E-11,8.49E-10,0.117214677,Taxidea_taxus,12.986219,12.986218,Carnivora,Mustelidae,40.86510325,Terrestrial,7842.15,25.66666667,7.35,2.2718,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,9.618917847,Endotherms
1406,Mammals,CARNIVORA_Mustelidae_Mellivora_capensis,Mammals_Node699,1.13E-10,8.16E-10,0.139000037,Mellivora_capensis,12.986219,10.92421,Carnivora,Mustelidae,7.249707603,Terrestrial,8999.99,28.1,16.3437611,4.66,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,24.27862854,Endotherms
1407,Mammals,CARNIVORA_Mustelidae_Martes_zibellina,Mammals_Node699,8.24E-11,7.41E-10,0.111253829,Martes_zibellina,12.986219,4.553271,Carnivora,Mustelidae,61.47768394,Terrestrial,1173.91,16.13,9.82515394,4.392225944,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,-5.480563354,Endotherms
1408,Mammals,CARNIVORA_Mustelidae_Gulo_gulo,Mammals_Node699,9.29E-11,7.15E-10,0.129900706,Gulo_gulo,12.986219,4.553271,Carnivora,Mustelidae,78.19993545,Terrestrial,12792.49,18.5,17.84457652,2.84,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,-6.010177231,Endotherms
1409,Mammals,CARNIVORA_Mustelidae_Neovison_vison,Mammals_Node699,1.21E-10,9.83E-10,0.123566357,Neovison_vison,12.986219,4.967439,Carnivora,Mustelidae,52.1117424,Freshwater,1100,11.4,9.666812107,5,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,2.111382294,Endotherms
1410,Mammals,CARNIVORA_Mustelidae_Mustela_putorius,Mammals_Node699,1.13E-10,1.06E-09,0.106653426,Mustela_putorius,12.986219,3.177677,Carnivora,Mustelidae,52.45441445,Terrestrial,975.55,13.03,9.381141624,15.36,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,7.297661591,Endotherms
1411,Mammals,CARNIVORA_Mustelidae_Mustela_erminea,Mammals_Node699,8.41E-11,7.95E-10,0.105846641,Mustela_erminea,12.986219,3.177677,Carnivora,Mustelidae,83.75282212,Terrestrial,284.5,8.9,6.895219056,10.73655366,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,-3.444763184,Endotherms
1412,Mammals,CARNIVORA_Mustelidae_Pteronura_brasiliensis,Mammals_Node699,1.05E-10,8.56E-10,0.122318841,Pteronura_brasiliensis,12.986219,6.718382,Carnivora,Mustelidae,5.957809959,Freshwater,26000,14.32222222,24,1.94,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,24.99984131,Endotherms
1413,Mammals,CARNIVORA_Mustelidae_Lontra_canadensis,Mammals_Node699,1.07E-10,8.38E-10,0.128305097,Lontra_canadensis,12.986219,5.612516,Carnivora,Mustelidae,52.65077124,Freshwater,8087.42,25.66666667,29.97,2.5568,Generation length for mammals,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,-0.229533362,Endotherms
1414,Mammals,CARNIVORA_Mustelidae_Enhydra_lutris,Mammals_Node699,1.15E-10,7.53E-10,0.153415945,Enhydra_lutris,12.986219,4.037939,Carnivora,Mustelidae,54.90925295,Marine,27410.93,29,21.58720172,0.995563244,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,5.362740278,Endotherms
1415,Mammals,CARNIVORA_Mustelidae_Lutra_lutra,Mammals_Node699,1.27E-10,8.74E-10,0.145444787,Lutra_lutra,12.986219,2.841642,Carnivora,Mustelidae,55.48157767,Freshwater,8868.69,20.73,16.28386044,2.06,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,3.736038589,Endotherms
1416,Mammals,CARNIVORA_Mustelidae_Aonyx_cinereus,Mammals_Node699,1.02E-10,8.37E-10,0.121445581,Aonyx_cinereus,12.986219,2.841642,Carnivora,Mustelidae,15.4167658,Freshwater,3000,23,12.42072287,2,worldspecies.org,Worldspecies.org,Predicted,Worldspecies.org,23.02076569,Endotherms
1417,Mammals,PERISSODACTYLA_Equidae_Equus_burchellii,Mammals_Node712,1.12E-10,6.39E-10,0.174899194,Equus_burchellii,3.027354,1.035488,Perissodactyla,Equidae,13.39029413,Terrestrial,288000,38,25.73,0.64,worldspecies.org,Worldspecies.org,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,21.5536087,Endotherms
1418,Mammals,PERISSODACTYLA_Equidae_Equus_zebra,Mammals_Node712,1.07E-10,6.27E-10,0.171032357,Equus_zebra,3.027354,1.035488,Perissodactyla,Equidae,22.67753928,Terrestrial,282462.1,27.07,38.66304765,1,Generation length for mammals,Generation length for mammals,Predicted,Life history characteristics of non-volant placental mammals,16.66309431,Endotherms
