,Seq.Names,Order.MWF,Species.MWF,Family.MWF,Tree.Tips,Clade.Sizes,Lineages,Sisters,Sister,Label,Tree.Tip,Clade.Size
517,Makalata_didelphoides__KU892782.1,RODENTIA,Makalata_didelphoides,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
518,Makalata_macrura_MG954073.1,RODENTIA,Makalata_macrura,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
519,Echimys_saturnus_MG954072.1,RODENTIA,Echimys_saturnus,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
520,Echimys_chrysurus__KU892781.1,RODENTIA,Echimys_chrysurus,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
521,Phyllomys_mantiqueirensis__KU892759.1,RODENTIA,Phyllomys_mantiqueirensis,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
522,Phyllomys_pattoni__KU892760.1,RODENTIA,Phyllomys_pattoni,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
523,Phyllomys_dasythrix__KU892757.1,RODENTIA,Phyllomys_dasythrix,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
524,Phyllomys_blainvillii__KU892756.1,RODENTIA,Phyllomys_blainvillii,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
525,Phyllomys_lundi__KU892758.1,RODENTIA,Phyllomys_lundi,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
526,Callistomys_pictus__KU892754.1,RODENTIA,Callistomys_pictus,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
527,Myocastor_coypus_MH182628.1,RODENTIA,Myocastor_coypus,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
528,Thrichomys_apereoides__KU892773.1,RODENTIA,Thrichomys_apereoides,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
529,Hoplomys_gymnurus__KU892779.1,RODENTIA,Hoplomys_gymnurus,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
530,Proechimys_hoplomyoides__KX755317.1,RODENTIA,Proechimys_hoplomyoides,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
531,Proechimys_simonsi__KX755323.1,RODENTIA,Proechimys_simonsi,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
532,Proechimys_guyannensis__KX755314.1,RODENTIA,Proechimys_guyannensis,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
533,Proechimys_goeldii_hyleae_KX768709.1,RODENTIA,Proechimys_goeldii,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
534,Proechimys_quadruplicatus__KX768726.1,RODENTIA,Proechimys_quadruplicatus,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
535,Proechimys_steerei__KX768728.1,RODENTIA,Proechimys_steerei,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
536,Proechimys_kulinae__KX768715.1,RODENTIA,Proechimys_kulinae,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
537,Proechimys_pattoni_KX768720.1,RODENTIA,Proechimys_pattoni,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
538,Proechimys_gardneri__KX768704.1,RODENTIA,Proechimys_gardneri,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
539,Proechimys_cuvieri__KU892778.1,RODENTIA,Proechimys_cuvieri,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
540,Proechimys_semispinosus_KX688188.1,RODENTIA,Proechimys_semispinosus,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
541,Proechimys_brevicauda_KX688183.1,RODENTIA,Proechimys_brevicauda,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
542,Proechimys_longicaudatus_KX688205.1,RODENTIA,Proechimys_longicaudatus,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
543,Proechimys_roberti__KU892772.1,RODENTIA,Proechimys_roberti,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
544,Proechimys_echinothrix__KX755301.1,RODENTIA,Proechimys_echinothrix,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
545,Proechimys_trinitatis__KX768730.1,RODENTIA,Proechimys_trinitatus,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
546,Proechimys_mincae__KX768719.1,RODENTIA,Proechimys_mincae,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
547,Proechimys_poliopus__KX768722.1,RODENTIA,NA,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,,,,
548,Proechimys_guairae__KX768714.1,RODENTIA,Proechimys_guairae,Echimyidae,RODENTIA_Echimyidae,88,Lineage1,22,22,Echimyidae,RODENTIA_Echimyidae,88
549,Plagiodontia_aedium__KU892771.1,RODENTIA,Plagiodontia_aedium,Capromyidae,RODENTIA_Capromyidae,11,Lineage2,22,22,Capromyidae,RODENTIA_Capromyidae,11
550,Geocapromys_ingrahami__MN695895.1,RODENTIA,Geocapromys_ingrahami,Capromyidae,RODENTIA_Capromyidae,11,Lineage2,22,,,,
551,Capromys_pilorides__KU892766.1,RODENTIA,Capromys_pilorides,Capromyidae,RODENTIA_Capromyidae,11,Lineage2,22,,,,
552,Mesocapromys_melanurus__KU892769.1,RODENTIA,Mysateles_melanurus,Capromyidae,RODENTIA_Capromyidae,11,Lineage2,22,,,,
553,Mysateles_prehensilis__KU892770.1,RODENTIA,Mysateles_prehensilis,Capromyidae,RODENTIA_Capromyidae,11,Lineage2,22,,,,
554,Ctenomys_sociabilis__HM544129.1,RODENTIA,Ctenomys_sociabilis,Ctenomyidae,RODENTIA_Ctenomyidae,59,Lineage1,23,,,,
555,Ctenomys_rionegrensis__HM544130.1,RODENTIA,Ctenomys_rionegrensis,Ctenomyidae,RODENTIA_Ctenomyidae,59,Lineage1,23,,,,
556,Ctenomys_leucodon__HM544131.1,RODENTIA,Ctenomys_leucodon,Ctenomyidae,RODENTIA_Ctenomyidae,59,Lineage1,23,23,Ctenomyidae,RODENTIA_Ctenomyidae,59
557,Tympanoctomys_barrerae__HM544132.1,RODENTIA,Tympanoctomys_barrerae,Octodontidae,RODENTIA_Octodontidae,14,Lineage2,23,23,Octodontidae+Cuniculidae,RODENTIA_Octodontidae,16
558,Spalacopus_cyanus__HM544133.1,RODENTIA,Spalacopus_cyanus,Octodontidae,RODENTIA_Octodontidae,14,Lineage2,23,,,,
559,Octodon_degus__HM544134.1,RODENTIA,Octodon_degus,Octodontidae,RODENTIA_Octodontidae,14,Lineage2,23,,,,
560,Sphiggurus_insidiosus_JX312693.1,RODENTIA,Coendou_insidiosus,Erethizontidae,RODENTIA_Erethizontidae,19,Lineage1,24,24,Erethizontidae,RODENTIA_Erethizontidae,19
561,Cavia_aperea_MT017566.1,RODENTIA,Cavia_aperea,Caviidae,RODENTIA_Caviidae,21,Lineage2,24,24,Caviidae+Dasyproctidae,RODENTIA_Caviidae,36
562,Cavia_porcellus_MT017565.1,RODENTIA,Cavia_porcellus,Caviidae,RODENTIA_Caviidae,21,Lineage2,24,,,,
563,Castor_canadensis_KY311838.1,RODENTIA,Castor_canadensis,Castoridae,RODENTIA_Castoridae,2,,,,,,
564,Zenkerella_insignis_KX529111.1,RODENTIA,Zenkerella_insignis,Anomaluridae,RODENTIA_Anomaluridae,7,,,,,,
565,Idiurus_macrotis_KX529110.1,RODENTIA,Idiurus_macrotis,Anomaluridae,RODENTIA_Anomaluridae,7,,,,,,
566,Anomalurus_beecrofti_KX529109.1,RODENTIA,Anomalurus_beecrofti,Anomaluridae,RODENTIA_Anomaluridae,7,,,,,,
567,Anomalurus_derbianus_KX529107.1,RODENTIA,Anomalurus_derbianus,Anomaluridae,RODENTIA_Anomaluridae,7,,,,,,
568,Anomalurus_pelii_KX529106.1,RODENTIA,Anomalurus_pelii,Anomaluridae,RODENTIA_Anomaluridae,7,,,,,,
569,Anomalurus_pusillus_KX529108.1,RODENTIA,Anomalurus_pusillus,Anomaluridae,RODENTIA_Anomaluridae,7,,,,,,
570,Eozapus_setchuanus_KJ648495.1,RODENTIA,Eozapus_setchuanus,Zapodidae,RODENTIA_Zapodidae,4,Lineage1,25,25,Zapodidae,RODENTIA_Zapodidae,4
571,Allactaga_williamsi__MT079957.1,RODENTIA,Allactaga_williamsi,Dipodidae,RODENTIA_Dipodidae,35,Lineage2,25,25,Dipodidae,RODENTIA_Dipodidae,35
572,Euchoreutes_naso_KP981634.1,RODENTIA,Euchoreutes_naso,Dipodidae,RODENTIA_Dipodidae,35,Lineage2,25,,,,
573,Jaculus_jaculus_NC_005314.1,RODENTIA,Jaculus_jaculus,Dipodidae,RODENTIA_Dipodidae,35,Lineage2,25,,,,
574,Stylodipus_telum_KR054627.1,RODENTIA,Stylodipus_telum,Dipodidae,RODENTIA_Dipodidae,35,Lineage2,25,,,,
575,Dipus_sagitta_KP981422.1,RODENTIA,Dipus_sagitta,Dipodidae,RODENTIA_Dipodidae,35,Lineage2,25,,,,
576,Sicista_concolor_KJ648496.1,RODENTIA,Sicista_concolor,Sminthidae,RODENTIA_Sminthidae,15,,,,,,
577,Typhlomys_cinereus_KX397283.1,RODENTIA,Typhlomys_cinereus,Platacanthomyidae,RODENTIA_Platacanthomyidae,2,,,,,,
578,Nannospalax_galili_JN571131.1,RODENTIA,Spalax_galili,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
579,Nannospalax_golani_JN571134.1,RODENTIA,Spalax_golani,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
580,Spalax_carmeli_NC_020756.1,RODENTIA,Spalax_carmeli,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
581,Nannospalax_ehrenbergi_NC_005315.1,RODENTIA,Nannospalax_ehrenbergi,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
582,Nannospalax_judaei_JN571136.1,RODENTIA,Spalax_judaei,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
583,Rhizomys_sinensis_KM434232.1,RODENTIA,Rhizomys_sinensis,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
584,Rhizomys_pruinosus_KC789518.1,RODENTIA,Rhizomys_pruinosus,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
585,Rhizomys_sumatrensis_MF405074.1,RODENTIA,Rhizomys_sumatrensis,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
586,Myospalax_psilurus_NC_026034.1,RODENTIA,Myospalax_psilurus,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
587,Myospalax_aspalax_KP724691.1,RODENTIA,Myospalax_aspalax,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
588,Eospalax_fontanierii_MH884481.1,RODENTIA,Eospalax_fontanierii,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
589,Eospalax_rothschildi_JN544420.1,RODENTIA,Eospalax_rothschildi,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
590,Eospalax_smithii_NC_048987.1,RODENTIA,Eospalax_smithii,Spalacidae,RODENTIA_Spalacidae,25,,,,,,
591,Acomys_cahirinus_JN571150.1,RODENTIA,Acomys_cahirinus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
592,Gerbilliscus_leucogaster__NC_042667.1,RODENTIA,Gerbilliscus_leucogaster,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
593,Psammomys_obesus_MG558461.1,RODENTIA,Psammomys_obesus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
594,Meriones_tamariscinus_KX688104.1,RODENTIA,Meriones_tamariscinus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
595,Brachiones_przewalskii_KT834972.1,RODENTIA,Brachiones_przewalskii,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
596,Meriones_libycus_NC_027683.1,RODENTIA,Meriones_libycus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
597,Meriones_unguiculatus_MN122859.1,RODENTIA,Meriones_unguiculatus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
598,Meriones_meridianus_KR013227.1,RODENTIA,Meriones_meridianus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
599,Micromys_minutus_KP399599.1,RODENTIA,Micromys_minutus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
600,Maxomys_whiteheadi__MN964120.1,RODENTIA,Maxomys_whiteheadi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
601,Maxomys_surifer__KY464181.1,RODENTIA,Maxomys_surifer,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
602,Lenothrix_canus__NC_036731.1,RODENTIA,Lenothrix_canus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
603,Leopoldamys_sabanus_KY117554.1,RODENTIA,Leopoldamys_sabanus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
604,Leopoldamys_edwardsi_KM434322.1,RODENTIA,Leopoldamys_edwardsi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
605,Niviventer_excelsior_JQ927552.1,RODENTIA,Niviventer_excelsior,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
606,Niviventer_confucianus_KJ152220.1,RODENTIA,Niviventer_confucianus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
607,Niviventer_cremoriventer_NC_035822.1,RODENTIA,Niviventer_cremoriventer,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
608,Niviventer_fulvescens_KR868707.1,RODENTIA,Niviventer_fulvescens,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
609,Berylmys_berdmorei__KY464178.1,RODENTIA,Berylmys_berdmorei,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
610,Halmaheramys_bokimekot__KY464168.1,RODENTIA,Halmaheramys_bokimekot,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
611,Bunomys_penitus__KY464167.1,RODENTIA,Bunomys_penitus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
612,Paruromys_dominator__KY464169.1,RODENTIA,Paruromys_dominator,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
613,Sundamys_muelleri__MT259586.1,RODENTIA,Sundamys_muelleri,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
614,Sundamys_maxi__KY464170.1,RODENTIA,Sundamys_maxi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
615,Sundamys_infraluteus_KY117583.1,RODENTIA,Sundamys_infraluteus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
616,Sundamys_annandalei__KY464176.1,RODENTIA,Rattus_annandalei,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
617,Bandicota_indica_KT029807.1,RODENTIA,Bandicota_indica,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
618,Rattus_praetor_EU273708.1,RODENTIA,Rattus_praetor,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
619,Rattus_niobe__KC152486.1,RODENTIA,Rattus_niobe,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
620,Rattus_leucopus_GU570659.1,RODENTIA,Rattus_leucopus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
621,Rattus_fuscipes_NC_014867.1,RODENTIA,Rattus_fuscipes,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
622,Rattus_tunneyi_NC_014861.1,RODENTIA,Rattus_tunneyi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
623,Rattus_lutreolus_NC_014858.1,RODENTIA,Rattus_lutreolus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
624,Rattus_sordidus_GU570665.1,RODENTIA,Rattus_sordidus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
625,Rattus_villosissimus_NC_014864.1,RODENTIA,Rattus_villosissimus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
626,Rattus_nitidus_KX058347.1,RODENTIA,Rattus_nitidus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
627,Rattus_norvegicus_strain_AC_000022.2,RODENTIA,Rattus_norvegicus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
628,Rattus_exulans_KY814717.1,RODENTIA,Rattus_exulans,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
629,Rattus_andamanensis_MK558274.1,RODENTIA,Rattus_andamanensis,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
630,Rattus_korinchi__MN126568.1,RODENTIA,Rattus_korinchi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
631,Rattus_hoogerwerfi__MN126561.1,RODENTIA,Rattus_hoogerwerfi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
632,Rattus_tiomanicus__MN126563.1,RODENTIA,Rattus_tiomanicus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
633,Rattus_baluensis__KY611382.1,RODENTIA,Rattus_baluensis,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
634,Rattus_rattus_EU273707.1,RODENTIA,Rattus_rattus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
635,Rattus_tanezumi__MN126566.1,RODENTIA,Rattus_tanezumi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
636,Chiropodomys_gliroides__MN964124.1,RODENTIA,Chiropodomys_gliroides,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
637,Melomys_burtoni__MN964119.1,RODENTIA,Melomys_burtoni,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
638,Leggadina_lakedownensis_EU305668.1,RODENTIA,Leggadina_lakedownensis,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
639,Pseudomys_chapmani_NC_014698.1,RODENTIA,Pseudomys_chapmani,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
640,Millardia_meltada__MN807616.1,RODENTIA,Millardia_meltada,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
641,Otomys_irroratus__MN964114.1,RODENTIA,Otomys_irroratus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
642,Otomys_typus__MN807603.1,RODENTIA,Otomys_typus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
643,Lamottemys_okuensis__MN807594.1,RODENTIA,Lamottemys_okuensis,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
644,Desmomys_harringtoni__MN807595.1,RODENTIA,Desmomys_harringtoni,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
645,Mylomys_dybowskii__MN807593.1,RODENTIA,Mylomys_dybowskii,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
646,Arvicanthis_rufinus_MN807591.1,RODENTIA,Arvicanthis_rufinus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
647,Arvicanthis_somalicus__MN807588.1,RODENTIA,Arvicanthis_neumanni,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
648,Lemniscomys_barbarus__MN807585.1,RODENTIA,Lemniscomys_barbarus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
649,Lemniscomys_rosalia__MN807584.1,RODENTIA,Lemniscomys_rosalia,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
650,Lemniscomys_bellieri__MN807583.1,RODENTIA,Lemniscomys_bellieri,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
651,Aethomys_hindei__MN807607.1,RODENTIA,Aethomys_hindei,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
652,Thallomys_paedulcus__MN807613.1,RODENTIA,Thallomys_paedulcus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
653,Thamnomys_kempi__MN807610.1,RODENTIA,Thamnomys_kempi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
654,Grammomys_selousi__MN807582.1,RODENTIA,Grammomys_selousi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
655,Grammomys_dolichurus__MN807581.1,RODENTIA,Grammomys_dolichurus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
656,Grammomys_macmillani_MN807580.1,RODENTIA,Grammomys_macmillani,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
657,Micaelamys_namaquensis__MN807615.1,RODENTIA,Micaelamys_namaquensis,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
658,Golunda_ellioti__MN807614.1,RODENTIA,Golunda_ellioti,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
659,Dasymys_incomtus__MN807606.1,RODENTIA,Dasymys_incomtus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
660,Hybomys_planifrons__MN807601.1,RODENTIA,Hybomys_planifrons,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
661,Hybomys_trivirgatus__MN807602.1,RODENTIA,Hybomys_trivirgatus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
662,Hybomys_univittatus__MN807598.1,RODENTIA,Hybomys_univittatus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
663,Dephomys_defua__MN807600.1,RODENTIA,Dephomys_defua,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
664,Stochomys_longicaudatus__MN807599.1,RODENTIA,Stochomys_longicaudatus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
665,Apodemus_flavicollis_MN122902.1,RODENTIA,Apodemus_flavicollis,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
666,Apodemus_sylvaticus_MT410952.1,RODENTIA,Apodemus_sylvaticus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
667,Apodemus_latronum_NC_019585.1,RODENTIA,Apodemus_latronum,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
668,Apodemus_draco_HQ333255.1,RODENTIA,Apodemus_draco,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
669,Apodemus_peninsulae_NC_016060.1,RODENTIA,Apodemus_peninsulae,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
670,Apodemus_agrarius_KY851908.1,RODENTIA,Apodemus_agrarius,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
671,Apodemus_chevrieri_HQ896683.1,RODENTIA,Apodemus_chevrieri,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
672,Mus_baoulei__MN964115.1,RODENTIA,Mus_baoulei,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
673,Mus_pahari_NC_036680.1,RODENTIA,Mus_pahari,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
674,Mus_musculus_strain_AY533107.1,RODENTIA,Mus_musculus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
675,Mus_spretus_KM978950.1,RODENTIA,Mus_spretus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
676,Mus_terricolor_NC_010650.1,RODENTIA,Mus_terricolor,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
677,Mus_fragilicauda_NC_025287.1,RODENTIA,Mus_fragilicauda,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
678,Mus_caroli_KJ530558.1,RODENTIA,Mus_caroli,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
679,Mus_cervicolor_KJ530559.1,RODENTIA,Mus_cervicolor,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
680,Mus_famulus_KX084803.1,RODENTIA,Mus_famulus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
681,Mus_cookii_KJ530561.1,RODENTIA,Mus_cookii,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
682,Praomys_delectorum__MN807618.1,RODENTIA,Praomys_delectorum,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
683,Praomys_rostratus__MN964113.1,RODENTIA,Praomys_rostratus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
684,Mastomys_coucha_MF062946.1,RODENTIA,Mastomys_coucha,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
685,Mastomys_natalensis_NC_036995.1,RODENTIA,Mastomys_natalensis,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
686,Stenocephalemys_zimai__MT408186.1,RODENTIA,NA,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
687,Stenocephalemys_albocaudata__MT408181.1,RODENTIA,Stenocephalemys_albocaudata,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
688,Stenocephalemys_sokolovi__MT408179.1,RODENTIA,NA,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
689,Stenocephalemys_griseicauda__MT408177.1,RODENTIA,Stenocephalemys_griseicauda,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
690,Stenocephalemys_albipes__MT408170.1,RODENTIA,Stenocephalemys_albipes,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
691,Stenocephalemys_ruppi__MT408169.1,RODENTIA,Stenocephalemys_ruppi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
692,Heimyscus_fumosus__MN964123.1,RODENTIA,Heimyscus_fumosus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
693,Hylomyscus_endorobae__MN845682.1,RODENTIA,Hylomyscus_endorobae,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
694,Hylomyscus_denniae_vulcanorum_MN845739.1,RODENTIA,Hylomyscus_denniae,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
695,Hylomyscus_aeta__MN845640.1,RODENTIA,Hylomyscus_aeta,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
696,Hylomyscus_walterverheyeni__MN845745.1,RODENTIA,Hylomyscus_walterverheyeni,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
697,Hylomyscus_stella__MN845728.1,RODENTIA,Hylomyscus_stella,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
698,Hylomyscus_pamfi__MN845700.1,RODENTIA,Hylomyscus_pamfi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
699,Hylomyscus_alleni__MN845643.1,RODENTIA,Hylomyscus_alleni,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
700,Hylomyscus_parvus__MN845707.1,RODENTIA,Hylomyscus_parvus,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
701,Hylomyscus_heinrichorum__MN845689.1,RODENTIA,Hylomyscus_heinrichorum,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
702,Hylomyscus_arcimontensis__MN845669.1,RODENTIA,Hylomyscus_arcimontensis,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
703,Hylomyscus_kerbispeterhansi__MN845692.1,RODENTIA,Hylomyscus_kerbispeterhansi,Muridae,RODENTIA_Muridae,787,Lineage1,26,,,,
704,Hylomyscus_anselli__MN845657.1,RODENTIA,Hylomyscus_anselli,Muridae,RODENTIA_Muridae,787,Lineage1,26,26,Muridae+Calomyscidae,RODENTIA_Muridae,795
705,Sigmodon_hispidus_KY707311.1,RODENTIA,Sigmodon_hispidus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,26,Cricetidae,RODENTIA_Cricetidae,709
706,Melanomys_caliginosus__MH939287.1,RODENTIA,Melanomys_caliginosus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
707,Oligoryzomys_stramineus__MF696155.1,RODENTIA,Oligoryzomys_stramineus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
708,Wiedomys_cerradensis_KF769457.1,RODENTIA,Wiedomys_cerradensis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
